ID,followers_count,friends_count,listed_count,favourites_count
487406923,17195 ,4405 ,193 ,1767 ,0
20761707,3262 ,3316 ,115 ,5689 ,0
344571831,222 ,399 ,2 ,2318 ,0
961989446198579200,28 ,154 ,0 ,0 ,0
144899302,2003 ,601 ,35 ,843 ,0
6133472,113203 ,7762 ,844 ,1768 ,0
158766756,871 ,3041 ,34 ,10550 ,0
305279650,22827 ,737 ,99 ,14190 ,0
44889752,67908 ,4111 ,726 ,9722 ,0
1069286044351307776,27 ,372 ,0 ,48 ,0
57039177,3211 ,1273 ,133 ,695 ,0
123844052,17263 ,7938 ,171 ,5456 ,0
1283223333174214658,17 ,219 ,0 ,190 ,0
2585870372,10992 ,3775 ,175 ,37 ,0
463268596,1788 ,337 ,7 ,445 ,0
282095094,1133 ,1309 ,10 ,2137 ,0
1154135743,6982 ,2345 ,129 ,7722 ,0
778571209806143488,410 ,604 ,3 ,434 ,0
17717420,161 ,1074 ,1 ,379 ,0
1094674059856674816,397 ,546 ,0 ,1118 ,0
1088039772671627264,163 ,314 ,0 ,458 ,0
743513534,2585 ,320 ,91 ,31931 ,0
206717989,524044 ,530 ,3899 ,685 ,0
1175777502700167168,2680 ,2832 ,4 ,6410 ,0
963736535232368640,1116 ,922 ,2 ,481 ,0
279131865,53 ,128 ,0 ,136 ,0
431202204,4492 ,17 ,12 ,155 ,0
23742474,132119 ,6842 ,2521 ,4763 ,0
26239116,191826 ,2331 ,504 ,28282 ,0
1200020246981206016,38 ,447 ,0 ,12 ,0
1095253658357370880,171 ,291 ,1 ,28 ,0
542809663,1307 ,251 ,35 ,132 ,0
19661294,4923454 ,37 ,14361 ,6 ,0
14883821,66258 ,8042 ,2636 ,42204 ,0
68645487,490 ,691 ,1 ,127426 ,0
424222287,81 ,62 ,1 ,6 ,0
777195244613931009,556 ,2226 ,2 ,2458 ,0
760027920152879104,4032 ,2336 ,44 ,7339 ,0
3329549105,302 ,268 ,1 ,660 ,0
2480778435,1180 ,735 ,15 ,2101 ,0
840914608512782337,621 ,1942 ,4 ,62 ,0
732943377197584384,93 ,990 ,0 ,405 ,0
4471336875,70505 ,135 ,383 ,0 ,0
307272356,16768 ,459 ,104 ,2695 ,0
2905655223,439 ,1022 ,4 ,575 ,0
1070556924,4847 ,3320 ,102 ,7427 ,0
55914766,10489 ,5561 ,158 ,34288 ,0
2867971696,35612 ,30912 ,71 ,130 ,0
1181234547150733318,41 ,135 ,0 ,83 ,0
1285659993065304065,561 ,2511 ,0 ,25 ,0
2619153688,166 ,303 ,1 ,3 ,0
1218211437249732609,351 ,334 ,0 ,1209 ,0
1233077694377623553,47 ,625 ,0 ,453 ,0
87471023,27322 ,548 ,320 ,1737 ,0
520817244,173 ,566 ,0 ,1495 ,0
927663209946984453,68 ,428 ,0 ,336 ,0
995510292,23134 ,107 ,313 ,3 ,0
625595470,451 ,1412 ,3 ,2344 ,0
816680143502671872,26752 ,0 ,107 ,0 ,0
825334952648646657,78 ,265 ,0 ,362 ,0
2878094583,130 ,70 ,0 ,27 ,0
991270742980546560,64 ,0 ,0 ,0 ,0
903179792312397826,91 ,116 ,0 ,60 ,0
1258800566505005057,3 ,70 ,0 ,234 ,0
2910207544,201 ,241 ,3 ,450 ,0
256038905,5162 ,86 ,136 ,3 ,0
41816736,9340 ,867 ,166 ,6484 ,0
1044385534167126016,142 ,2471 ,0 ,1900 ,0
1143551,76175 ,7221 ,892 ,109667 ,0
268363666,371 ,2630 ,1 ,542 ,0
1338806202,135 ,0 ,1 ,0 ,0
453548635,36 ,102 ,1 ,115 ,0
504653922,3367 ,571 ,23 ,968 ,0
1358426180,196 ,1929 ,2 ,17501 ,0
953823706811285504,16 ,131 ,0 ,199 ,0
250097762,139 ,123 ,17 ,3 ,0
15425235,580 ,929 ,14 ,4157 ,0
795755305774837764,2290 ,4264 ,15 ,5638 ,0
30243617,887 ,454 ,40 ,77 ,0
442826822,233 ,30 ,23 ,0 ,0
866215195,776 ,828 ,2 ,2069 ,0
2811450895,9592 ,6905 ,56 ,350 ,0
2667365612,29 ,431 ,2 ,848 ,0
81629620,2529 ,4999 ,62 ,4672 ,0
1554042666,50442 ,958 ,185 ,4467 ,0
875177804,260 ,430 ,2 ,4848 ,0
2851718085,1152 ,779 ,34 ,1570 ,0
1428675840,4638 ,1166 ,49 ,1226 ,0
2308418936,470 ,201 ,21 ,150 ,0
778575189911175168,785 ,1188 ,20 ,2587 ,0
1430708472,2301 ,2046 ,26 ,5897 ,0
395240226,62 ,320 ,1 ,98 ,0
926113100402749441,1308 ,458 ,4 ,1005 ,0
300329436,22260 ,6391 ,158 ,12581 ,0
115040168,13189 ,3288 ,126 ,7578 ,0
1249611098,2588 ,1332 ,26 ,705 ,0
46629662,5488 ,1994 ,44 ,353 ,0
16060961,13430 ,14776 ,18 ,411904 ,0
1205347327,737 ,533 ,6 ,213 ,0
354414407,108 ,204 ,0 ,167 ,0
592876218,62962 ,114 ,268 ,640 ,0
1046698634551742464,2844 ,2810 ,12 ,20949 ,0
129619941,53 ,246 ,0 ,21 ,0
103929561,11295 ,388 ,99 ,41 ,0
593601336,2495 ,1505 ,60 ,5646 ,0
436241627,76 ,45 ,3 ,24 ,0
1138827982653538305,41 ,712 ,0 ,1867 ,0
264270002,461 ,461 ,8 ,383 ,0
141145620,9104 ,2610 ,127 ,14206 ,0
3002298992,9 ,170 ,0 ,11 ,0
300868924,156767 ,59 ,3694 ,374 ,0
634615277,302 ,100 ,5 ,1545 ,0
164779867,170044 ,113 ,964 ,600 ,0
794316580662497285,1028 ,1377 ,13 ,1343 ,0
802357921531199489,266 ,4992 ,0 ,23104 ,0
860606086570811394,3162 ,537 ,24 ,3350 ,0
1251886020754276357,865 ,1236 ,7 ,11005 ,0
81155662,170765 ,536 ,1760 ,4197 ,0
2817012867,3508 ,542 ,12 ,1265 ,0
4138736848,1405 ,837 ,19 ,5581 ,0
364102239,1156 ,3249 ,20 ,3823 ,0
2485938150,69 ,73 ,0 ,26 ,0
429016564,40720 ,3544 ,206 ,583 ,0
136398319,21903 ,2046 ,110 ,4899 ,0
2294723540,12817 ,2124 ,113 ,15511 ,0
132922753,8159 ,3099 ,198 ,6906 ,0
988159406721421313,18 ,84 ,0 ,363 ,0
913972263355023360,221 ,194 ,3 ,1590 ,0
965977573120528384,1877 ,1715 ,4 ,13792 ,0
1191435703135064065,104 ,2856 ,0 ,4209 ,0
1004561414,412 ,2077 ,6 ,2 ,0
753723051594833920,351 ,244 ,0 ,6294 ,0
24958721,4757 ,2756 ,155 ,858 ,0
88758887,4676 ,1044 ,139 ,3297 ,0
873534120575606784,2997 ,2865 ,10 ,1781 ,0
1034882963031318528,67 ,390 ,0 ,728 ,0
898750323384172544,1474 ,106 ,9 ,7661 ,0
23392780,193 ,471 ,9 ,2712 ,0
2382893668,110 ,490 ,1 ,246 ,0
2965594078,872 ,560 ,13 ,7540 ,0
509583836,240 ,384 ,0 ,14378 ,0
237870734,985 ,1088 ,12 ,456 ,0
923359304257884160,973 ,1289 ,4 ,11451 ,0
4165555102,128 ,122 ,0 ,40093 ,0
1278067678628937729,2896 ,547 ,1 ,108 ,0
1055901774119387136,1149 ,604 ,3 ,13554 ,0
151116120,2725 ,693 ,77 ,1026 ,0
2998644027,458 ,1454 ,16 ,1024 ,0
1167435264,2110 ,1625 ,3 ,7812 ,0
1094722796662460417,24 ,1165 ,0 ,3130 ,0
59414975,1366040 ,325 ,3805 ,2571 ,0
1149786250523611142,842 ,1339 ,6 ,11422 ,0
155652999,1343 ,266 ,11 ,1258 ,0
1166263924796379138,15 ,280 ,0 ,1632 ,0
14420689,128078 ,1464 ,2728 ,2615 ,0
76027332,73034 ,17663 ,1124 ,6185 ,0
159511384,116 ,974 ,1 ,21907 ,0
825397582499291136,207 ,654 ,0 ,18257 ,0
100401631,2 ,19 ,0 ,0 ,0
335076819,1688 ,378 ,31 ,159 ,0
937510986,10 ,263 ,0 ,7 ,0
370275682,1727 ,553 ,73 ,85 ,0
361885026,9218 ,1311 ,74 ,113019 ,0
1074062048915525632,25 ,27 ,0 ,132 ,0
1228171563175821312,649133 ,134 ,1395 ,20 ,0
1242520347410419712,644 ,588 ,1 ,9354 ,0
1213990667472359425,12 ,32 ,0 ,393 ,0
32675982,3758 ,1232 ,82 ,887 ,0
12239542,71 ,511 ,0 ,7100 ,0
14724725,1594325 ,5757 ,2663 ,30591 ,0
1088196093412663296,5540 ,5953 ,2 ,33201 ,0
30654137,321 ,36 ,4 ,0 ,0
932723436,31657 ,32406 ,55 ,150545 ,0
51799220,168 ,313 ,4 ,18 ,0
219744665,7811 ,775 ,24 ,7931 ,0
2237875507,20205 ,78 ,69 ,8457 ,0
721682861011701760,1660 ,185 ,0 ,736 ,0
3316172471,24970 ,6203 ,17 ,3891 ,0
3438358100,123647 ,318 ,431 ,1012 ,0
1282037047071584259,19 ,172 ,0 ,2845 ,0
408543036,1904 ,504 ,5 ,50378 ,0
360748301,53565 ,576 ,158 ,13275 ,0
574294981,824 ,3206 ,29 ,19429 ,0
2808506353,61 ,693 ,0 ,895 ,0
80327171,351 ,628 ,6 ,645 ,0
1157803295487987713,1190 ,1953 ,0 ,706 ,0
35903137,8443 ,790 ,252 ,5851 ,0
3468227057,547 ,341 ,5 ,5802 ,0
2281196634,4110 ,253 ,36 ,2001 ,0
518140510,984 ,480 ,3 ,8246 ,0
1089597654097522688,6767 ,1186 ,7 ,29149 ,0
992249763281043457,17 ,259 ,0 ,33 ,0
1282110800,1352 ,1149 ,9 ,3650 ,0
24898150,1521 ,274 ,24 ,185 ,0
405280340,284 ,842 ,3 ,45415 ,0
1269410383292399616,1 ,59 ,0 ,297 ,0
1299418167719194624,6 ,172 ,0 ,883 ,0
1001876247784275968,392 ,730 ,2 ,505 ,0
1279399273,13227 ,927 ,216 ,2615 ,0
3056608427,137 ,518 ,0 ,16801 ,0
385324304,33714 ,35379 ,252 ,4118 ,0
431105217,6340 ,909 ,237 ,65 ,0
1277833288132911104,6 ,184 ,0 ,1511 ,0
54809468,22413 ,22640 ,72 ,645 ,0
702147673651027968,59328 ,106 ,475 ,727 ,0
1034453950370652161,1825 ,1957 ,16 ,11782 ,0
132342150,7208 ,294 ,42 ,0 ,0
857185951,59 ,57 ,0 ,375 ,0
124604810,118 ,99 ,6 ,12737 ,0
22156181,687036 ,3866 ,4546 ,2500 ,0
287829619,634 ,824 ,10 ,47089 ,0
764608429,753 ,327 ,4 ,3 ,0
1290861136666152960,0 ,4 ,0 ,0 ,0
3109330225,912 ,1365 ,0 ,365 ,0
850371070196502529,18 ,152 ,0 ,2632 ,0
27109019,281015 ,54 ,6833 ,178 ,0
1924076820,1558328 ,92 ,510 ,39561 ,0
1009528634376359936,2 ,61 ,0 ,12 ,0
87016821,319598 ,371 ,4538 ,2251 ,0
1206961170847920129,2 ,252 ,0 ,52 ,0
5044911,2901 ,2758 ,140 ,13678 ,0
2157302564,159 ,574 ,0 ,1357 ,0
2175207793,38 ,98 ,1 ,3196 ,0
762735274308665344,133 ,1774 ,2 ,19593 ,0
1187241892754288640,2577 ,2848 ,2 ,0 ,0
315265222,496 ,2419 ,2 ,20111 ,0
710497908609560576,8 ,1521 ,0 ,1 ,0
2613863556,686 ,1258 ,15 ,1785 ,0
57385263,313738 ,697 ,1396 ,246 ,0
3037662562,85 ,129 ,1 ,2014 ,0
47176519,399 ,911 ,6 ,13570 ,0
792062183253377024,10 ,293 ,0 ,239 ,0
1293583889815011333,2 ,152 ,0 ,7 ,0
3014605490,67 ,370 ,1 ,440 ,0
817851126909456388,6611 ,3741 ,33 ,16519 ,0
328255927,241 ,938 ,2 ,2208 ,0
360594207,179 ,203 ,13 ,15 ,0
22751967,2327 ,3351 ,32 ,15458 ,0
49931119,75152 ,11675 ,383 ,3563 ,0
791868361,2912 ,4671 ,4 ,15742 ,0
55573873,4690150 ,88 ,5909 ,537 ,0
384942398,36 ,6 ,0 ,0 ,0
1018490428872675328,2341 ,4704 ,7 ,24739 ,0
765110979839467520,196 ,289 ,0 ,13061 ,0
1186926991297187841,1045 ,379 ,0 ,42 ,0
1105951888778977281,67436 ,58979 ,49 ,4337 ,0
1194243710910947329,557 ,2162 ,0 ,12 ,0
344379391,1364 ,2309 ,7 ,26544 ,0
161995250,277 ,4959 ,1 ,179 ,0
1236293121941491713,12 ,2604 ,0 ,484 ,0
1203339816,1 ,46 ,0 ,0 ,0
737023605884788736,44 ,48 ,1 ,3612 ,0
844309880714530820,12721 ,2002 ,64 ,101583 ,0
100333557,555 ,1706 ,12 ,7 ,0
789458101732839424,713 ,1778 ,15 ,107942 ,0
4320682041,1926 ,377 ,65 ,2002 ,0
2710321585,7465 ,2220 ,55 ,33650 ,0
1298431323946618881,21 ,86 ,0 ,66 ,0
346974147,7649 ,7317 ,24 ,9189 ,0
779699757728034816,36 ,536 ,0 ,1924 ,0
1108388448375894016,6 ,63 ,0 ,0 ,0
873833420601802753,593 ,1783 ,0 ,32056 ,0
2255178884,3987 ,3908 ,17 ,291259 ,0
1281545243314335747,10 ,144 ,0 ,84 ,0
752633954843303936,455 ,192 ,9 ,21547 ,0
724266234,2008 ,3000 ,40 ,13742 ,0
892370608348123136,387 ,1067 ,0 ,2486 ,0
183768383,77 ,1699 ,0 ,1474 ,0
1362671839,27 ,89 ,0 ,1469 ,0
36155411,488887 ,64 ,4019 ,40 ,0
1145305214,55 ,112 ,1 ,17 ,0
906867592186429440,3471 ,3343 ,0 ,18658 ,0
842085393239547911,4402 ,4992 ,2 ,20866 ,0
1121747635164069889,23 ,299 ,0 ,67 ,0
739600396277190660,235 ,184 ,0 ,203 ,0
1299794038615347206,3 ,22 ,0 ,0 ,0
710936873053466625,6 ,1426 ,0 ,1 ,0
4759445846,35 ,597 ,0 ,574 ,0
1195735608032944128,713 ,4695 ,0 ,53 ,0
25653341,1797 ,35 ,61 ,0 ,0
551462985,3792 ,1228 ,18 ,37958 ,0
15374022,167 ,808 ,3 ,13250 ,0
408773021,51 ,1396 ,3 ,21663 ,0
138517744,719 ,527 ,30 ,3965 ,0
760333539313225728,8 ,126 ,0 ,236 ,0
446572967,15819 ,16222 ,160 ,7513 ,0
211068298,2077 ,1664 ,5 ,44992 ,0
722408971,269 ,346 ,0 ,9330 ,0
25548173,1089 ,4754 ,13 ,1145 ,0
84931733,58 ,404 ,1 ,1400 ,0
1267550219278802944,62 ,67 ,0 ,1016 ,0
1301308683213774848,1 ,27 ,0 ,6 ,0
965978043750731776,21140 ,20929 ,5 ,1932 ,0
3753647190,2289 ,546 ,0 ,31 ,0
1294539378811981829,22 ,71 ,0 ,96 ,0
100347189,10 ,0 ,0 ,0 ,0
13788342,103932 ,64 ,2234 ,17819 ,0
14834309,2871 ,2286 ,77 ,6426 ,0
111694310,1354 ,1895 ,76 ,3280 ,0
1186770637022470144,435 ,412 ,0 ,4465 ,0
36246053,479 ,1028 ,12 ,1098 ,0
848658622041161728,36 ,280 ,0 ,87 ,0
3024753113,5816 ,7409 ,3 ,931 ,0
809746477203398657,1745 ,1776 ,6 ,450 ,0
518847153,13307 ,13517 ,5 ,51130 ,0
18467507,720 ,607 ,5 ,143670 ,0
776944628,8562 ,9388 ,7 ,59015 ,0
47135532,2499 ,2180 ,6 ,8410 ,0
1266019590884098050,16 ,44 ,0 ,0 ,0
1391382307,473 ,3312 ,2 ,391 ,0
262041062,140850 ,570 ,1683 ,4148 ,0
3494828302,344 ,309 ,1 ,59090 ,0
1433066989,116232 ,863 ,757 ,1420 ,0
718647297672929280,77895 ,80 ,252 ,228 ,0
1267156128330403841,8 ,68 ,0 ,2 ,0
1255192959773036544,369 ,939 ,0 ,3356 ,0
3286104942,45374 ,1202 ,395 ,27371 ,0
153436029,8929260 ,60 ,4736 ,421 ,0
327078461,2512 ,667 ,40 ,42273 ,0
1052545734,259 ,2637 ,0 ,250 ,0
1070714290498347008,4411 ,3365 ,7 ,26938 ,0
1252314826380054528,22 ,1102 ,0 ,16 ,0
254808959,1497 ,648 ,1 ,9017 ,0
1217056996001832960,65 ,349 ,0 ,206 ,0
1294881559258963968,435 ,1125 ,0 ,708 ,0
1134668407,10 ,7 ,0 ,20 ,0
211894963,121426 ,862 ,543 ,553 ,0
703369756775215108,3753 ,997 ,4 ,36302 ,0
1122158807839322112,191 ,427 ,0 ,49794 ,0
162758694,858 ,1126 ,15 ,44800 ,0
831765830,81 ,1031 ,0 ,310 ,0
2306087866,34637 ,1138 ,218 ,18018 ,0
61300441,3136 ,4943 ,3 ,6688 ,0
1275027849884438529,1372 ,44 ,3 ,427 ,0
961581671148552192,7 ,46 ,0 ,9 ,0
2173861159,736 ,393 ,1 ,31111 ,0
404259040,934 ,1068 ,1 ,1004 ,0
23628419,23767 ,2229 ,147 ,81875 ,0
298168543,260895 ,52 ,994 ,66 ,0
4341356242,64 ,619 ,0 ,979 ,0
1263466675564883970,25 ,772 ,0 ,1325 ,0
1191445631044337669,25 ,537 ,0 ,39 ,0
2963712017,777 ,889 ,0 ,60 ,0
17363379,5964 ,5224 ,78 ,697 ,0
1209146192959082502,90 ,167 ,0 ,813 ,0
865527996261609473,2231 ,4996 ,12 ,4175 ,0
855305725,751431 ,251 ,1278 ,3269 ,0
777950819731865601,230 ,607 ,1 ,66679 ,0
341630971,1032 ,517 ,4 ,165 ,0
352181125,122 ,99 ,0 ,11 ,0
338622976,232 ,466 ,3 ,1002 ,0
222783051,328 ,1853 ,10 ,5535 ,0
457375335,84 ,381 ,0 ,17050 ,0
1277279714613362694,10 ,154 ,0 ,64 ,0
344034407,465 ,1402 ,0 ,38671 ,0
235137601,4097 ,446 ,61 ,122 ,0
1215546860,297964 ,967 ,52 ,18593 ,0
1272222829770047490,659 ,1736 ,0 ,160 ,0
716504924,7180 ,7122 ,29 ,17961 ,0
1378889792,842286 ,62 ,145 ,37 ,0
2316383071,443855 ,3644 ,3839 ,94811 ,0
2790019306,146 ,330 ,1 ,156 ,0
608160981,562 ,753 ,1 ,14026 ,0
109811857,19263 ,1370 ,313 ,10541 ,0
1131552810254905344,53 ,140 ,0 ,554 ,0
1077594909429899264,53 ,568 ,0 ,17 ,0
1908826986,727 ,1894 ,2 ,4406 ,0
228081752,58 ,37 ,1 ,11 ,0
1038095724460863488,788 ,630 ,5 ,8915 ,0
335482272,944 ,2046 ,1 ,5377 ,0
27985069,15490 ,1058 ,137 ,6924 ,0
101892036,353 ,483 ,2 ,2775 ,0
707862805458849792,368 ,983 ,1 ,41760 ,0
2470913868,1212 ,2508 ,7 ,3387 ,0
818523455473774592,52 ,1151 ,0 ,5072 ,0
1261618082180726786,2533 ,485 ,12 ,16 ,0
826502328572317696,18779 ,1060 ,80 ,29319 ,0
386307054,337 ,344 ,5 ,14082 ,0
1219946255733923840,90 ,807 ,0 ,63 ,0
807715323281604608,58710 ,336 ,218 ,3125 ,0
1164950544,55 ,206 ,0 ,5 ,0
167143413,89 ,729 ,0 ,1613 ,0
4837300329,34863 ,1818 ,335 ,79504 ,0
774369979458326528,675 ,802 ,12 ,1661 ,0
1271200905862492160,5 ,90 ,0 ,62 ,0
1071993802682961920,583 ,1181 ,0 ,2050 ,0
367857955,58070 ,846 ,210 ,11155 ,0
91789848,6441 ,6089 ,25 ,257 ,0
2414146518,1862 ,1683 ,2 ,9 ,0
330150503,120088 ,676 ,60 ,125 ,0
1233027130965024769,2 ,13 ,0 ,375 ,0
3375925906,179 ,680 ,3 ,11314 ,0
1522860979,1980 ,3276 ,13 ,54465 ,0
261808550,3332 ,3135 ,57 ,14308 ,0
775750307091451904,7 ,153 ,0 ,268 ,0
855852637240958976,131 ,402 ,0 ,76278 ,0
260242751,13808 ,2393 ,51 ,46105 ,0
69562833,11155 ,41 ,63 ,97 ,0
1167863716882370560,23 ,497 ,0 ,71 ,0
3051714377,121 ,465 ,0 ,2 ,0
790164247,142 ,512 ,0 ,51 ,0
2592792092,806 ,491 ,4 ,18 ,0
962103759898906624,537 ,522 ,4 ,34219 ,0
1269206106494111746,12 ,85 ,0 ,8 ,0
626562497,15321 ,444 ,67 ,105 ,0
1286767626212052994,5 ,100 ,0 ,1 ,0
253544925,114845 ,178 ,393 ,37 ,0
177207463,3695 ,1715 ,83 ,1097 ,0
282255934,6936 ,1228 ,83 ,56187 ,0
1056275644525494272,11806 ,799 ,49 ,6630 ,0
309739634,3591 ,1328 ,15 ,870 ,0
1158422572222078977,1738 ,2214 ,4 ,25764 ,0
1488015864,227722 ,1026 ,87 ,2696 ,0
1179075622267707393,1 ,20 ,0 ,196 ,0
800925096,35 ,44 ,0 ,5111 ,0
35706371,833868 ,605 ,1205 ,11882 ,0
2496602857,107 ,247 ,4 ,53 ,0
1142430056939163648,432 ,483 ,3 ,3298 ,0
3404401517,58272 ,56202 ,90 ,26552 ,0
1399939812,27 ,214 ,0 ,406 ,0
1020588536,4347 ,279 ,160 ,1728 ,0
830202390473170944,644 ,858 ,0 ,4286 ,0
1050006840,42426 ,1006 ,400 ,24562 ,0
284463755,127 ,72 ,1 ,244 ,0
602576462,329298 ,73 ,1050 ,1249 ,0
342964940,170925 ,343 ,326 ,1117 ,0
353594700,1274 ,3684 ,4 ,144 ,0
954745386203320321,49 ,105 ,0 ,5 ,0
952630182,31352 ,50733 ,163 ,380 ,0
1062747689438326784,2568 ,177 ,7 ,7616 ,0
1083442966688083969,483 ,188 ,0 ,5548 ,0
744841039152877568,25 ,175 ,0 ,5755 ,0
3153038158,145747 ,424 ,311 ,177536 ,0
1054693692999720960,1302 ,1759 ,10 ,26581 ,0
2966945464,3314 ,3524 ,15 ,24621 ,0
3117588327,2988 ,419 ,32 ,3090 ,0
1152677661233299456,9134 ,269 ,57 ,5269 ,0
22249985,374 ,636 ,1 ,2342 ,0
874548046163574784,743 ,23 ,1 ,13 ,0
1001238843960561665,1 ,12 ,0 ,28 ,0
77231535,253 ,1211 ,3 ,51859 ,0
23092242,42 ,115 ,1 ,448 ,0
1084962253571543042,668 ,1187 ,0 ,1989 ,0
210822288,27 ,108 ,0 ,7 ,0
34001351,1661 ,1374 ,24 ,4268 ,0
1238841893129195521,1032 ,350 ,1 ,4031 ,0
756555952032256004,55793 ,10 ,29 ,1429 ,0
766053988605300736,142315 ,271 ,358 ,6806 ,0
1283347913960091649,541 ,462 ,0 ,1853 ,0
3343119268,53 ,462 ,0 ,4076 ,0
481295938,1903 ,3294 ,12 ,22955 ,0
1095364020,150 ,378 ,0 ,694 ,0
82615402,436523 ,917 ,128 ,2585 ,0
100864413,1477 ,1221 ,4 ,1418 ,0
584247040,35308 ,1896 ,397 ,1594 ,0
3155599497,7529 ,445 ,91 ,84846 ,0
1260776280359931909,8 ,103 ,0 ,8 ,0
870019464,157546 ,292 ,101 ,14538 ,0
20956936,48740 ,3344 ,820 ,23166 ,0
1155497725686886400,84 ,147 ,0 ,3960 ,0
89301054,48 ,355 ,0 ,9955 ,0
1708003262,29 ,49 ,0 ,11 ,0
76006250,21 ,61 ,0 ,100 ,0
1138197525897383936,2707 ,227 ,25 ,21973 ,0
2705071924,5749 ,416 ,51 ,2927 ,0
1207926713541419009,653 ,2544 ,0 ,2 ,0
23446187,171 ,782 ,0 ,11467 ,0
975161753897140224,42956 ,2185 ,126 ,95419 ,0
354859577,917 ,1194 ,9 ,4727 ,0
734072936152338432,117 ,38 ,1 ,441 ,0
1346364788,4049 ,1005 ,62 ,3069 ,0
2494292870,927 ,525 ,13 ,8574 ,0
964879842,521 ,1977 ,2 ,85384 ,0
147999461,9505 ,2838 ,119 ,17883 ,0
1028335366099677184,486 ,676 ,0 ,17823 ,0
3494867782,3827 ,722 ,34 ,2655 ,0
1293861013935316992,19 ,537 ,0 ,463 ,0
343935722,1887 ,3388 ,0 ,7677 ,0
1200507017053589504,61 ,512 ,0 ,508 ,0
961130386259660801,38 ,904 ,0 ,5406 ,0
1359314792,15858 ,1069 ,83 ,3268 ,0
459160128,33358 ,62 ,213 ,151 ,0
1276926087189204992,33 ,382 ,0 ,470 ,0
1281042058535305218,37 ,263 ,0 ,15594 ,0
4615346495,832 ,1015 ,0 ,1946 ,0
498181210,2533 ,1601 ,7 ,32498 ,0
3432812386,374 ,1857 ,0 ,5895 ,0
241745027,5411 ,446 ,110 ,1020 ,0
1140526476414128129,2075 ,976 ,1 ,9318 ,0
1010156198933549056,2 ,57 ,0 ,193 ,0
1029744054895104000,55 ,144 ,0 ,1469 ,0
1242421279476649984,8 ,523 ,0 ,90 ,0
956296561289453568,9386 ,232 ,228 ,11207 ,0
1266817329796575232,864 ,1310 ,2 ,1863 ,0
292558545,295801 ,1523 ,1269 ,809 ,0
27191340,332 ,758 ,11 ,8586 ,0
2606458814,7370 ,7756 ,4 ,45647 ,0
929030658,9429 ,9030 ,15 ,4249 ,0
909106771767250945,3742 ,4228 ,1 ,37168 ,0
255102239,735 ,238 ,2 ,78191 ,0
1066537451706085376,3185 ,4205 ,0 ,14488 ,0
19934503,677 ,1347 ,5 ,2373 ,0
1202396187367788544,1318 ,1912 ,0 ,76745 ,0
397657666,547 ,722 ,6 ,11206 ,0
18028893,36457 ,9518 ,929 ,3034 ,0
77046494,65520 ,283 ,132 ,1243 ,0
164146246,125 ,139 ,0 ,2606 ,0
1178629979388731392,0 ,15 ,0 ,1 ,0
40824106,2437 ,5000 ,29 ,28315 ,0
1249324755485732864,74 ,276 ,0 ,8313 ,0
751867387,416 ,1450 ,0 ,1000 ,0
139314861,1933 ,4999 ,123 ,2036 ,0
28391425,46685 ,20350 ,185 ,240392 ,0
505105487,362 ,1057 ,5 ,8159 ,0
3394053112,61093 ,57722 ,1 ,15757 ,0
1291261984202043394,201 ,862 ,0 ,3 ,0
1310129844,4 ,62 ,0 ,44 ,0
992020724939358208,13444 ,195 ,101 ,73899 ,0
3837629183,107100 ,2173 ,171 ,8738 ,0
1270896602484531202,9 ,40 ,0 ,37 ,0
4895959581,1612 ,865 ,13 ,82202 ,0
790927887411077120,3279 ,1420 ,6 ,65972 ,0
1090272099531276295,7061 ,7084 ,1 ,12188 ,0
1265335026243248129,41 ,91 ,0 ,759 ,0
1154194311774461952,1526 ,51 ,20 ,7694 ,0
32916588,10405 ,10277 ,2 ,13901 ,0
1269827636630618112,146 ,581 ,0 ,118 ,0
66187415,46 ,544 ,0 ,987 ,0
2437814751,3004 ,5002 ,1 ,78521 ,0
1267314320314155010,14 ,188 ,0 ,2 ,0
249501872,5672 ,2241 ,278 ,10413 ,0
924331763140317184,163 ,265 ,1 ,185 ,0
1345401492,27971 ,28193 ,78 ,34253 ,0
189934457,754 ,4925 ,3 ,26336 ,0
942868836,150639 ,147277 ,479 ,554 ,0
1176087459643428865,22 ,90 ,0 ,212 ,0
998259983954448384,7441 ,5975 ,0 ,3968 ,0
1173766226545233920,20 ,6 ,0 ,3 ,0
1183016177284583425,81 ,855 ,0 ,8 ,0
2366348727,143 ,450 ,1 ,7416 ,0
1112089898650140677,431 ,665 ,0 ,465 ,0
3260285413,37470 ,906 ,310 ,0 ,0
198781614,56436 ,991 ,102 ,6894 ,0
4731142896,126 ,168 ,0 ,10561 ,0
850165904818159616,680 ,1875 ,2 ,0 ,0
2235234224,840 ,313 ,79 ,1954 ,0
176264660,1492 ,25 ,24 ,4715 ,0
702951403514236929,8366 ,8940 ,7 ,154540 ,0
2351417653,2512 ,738 ,3 ,50925 ,0
425198239,15643 ,3876 ,251 ,130758 ,0
456307401,11 ,115 ,0 ,107 ,0
949785574113656832,180 ,781 ,1 ,5972 ,0
1256368129535545344,0 ,25 ,0 ,5 ,0
25521016,218 ,4043 ,0 ,1500 ,0
23079382,486130 ,6 ,941 ,175 ,0
909555248,3749 ,3943 ,16 ,9362 ,0
1177815878555115520,162 ,545 ,2 ,5873 ,0
18710344,65806 ,60174 ,4 ,285918 ,0
