Source,Target,Type,Id,Label,timeset,Weight
1286741915875115010,181561712,Directed,18464,,,1
1286741915875115010,105119490,Directed,18471,,,1
1057068776427081728,66857043,Directed,18490,,,1
1294974804425089024,15846407,Directed,18508,,,1
1296935118377046017,17919972,Directed,18533,,,1
617769519,807095,Directed,18560,,,1
2442557495,19211694,Directed,18562,,,1
2442557495,35818363,Directed,18563,,,1
2442557495,574594956,Directed,18564,,,1
2442557495,1156866230,Directed,18565,,,1
2442557495,3435506308,Directed,18566,,,1
2442557495,20177423,Directed,18568,,,1
2442557495,162069651,Directed,18569,,,1
2442557495,77684991,Directed,18570,,,1
1237654520332779522,2893511188,Directed,18601,,,1
790557949,403245020,Directed,18616,,,1
1095495491968749568,158487331,Directed,18628,,,1
233814364,2907774137,Directed,18633,,,1
1214912228450656256,754860209877688320,Directed,18695,,,1
26726105,21758143,Directed,18725,,,1
162069651,30364057,Directed,18771,,,1
40256008,25073877,Directed,18789,,,1
142264595,20536157,Directed,18824,,,1
1298690777007169536,158487331,Directed,18863,,,1
1298690777007169536,1036770944168194048,Directed,18864,,,1
1298690777007169536,1195387749488103425,Directed,18865,,,1
1298690777007169536,2550023839,Directed,18866,,,1
1298690777007169536,958814513171779586,Directed,18867,,,1
1298690777007169536,1169680644,Directed,18868,,,1
1298690777007169536,34507480,Directed,18869,,,1
1298690777007169536,805167486127767553,Directed,18870,,,1
1298690777007169536,713221481036193792,Directed,18871,,,1
1298690777007169536,1022927026691481600,Directed,18872,,,1
253508662,155659213,Directed,18875,,,1
253508662,1151470118972665856,Directed,18878,,,1
1200832952,138372303,Directed,18891,,,1
1178944580,964514589894434817,Directed,18893,,,1
1178944580,248201406,Directed,18894,,,1
1178944580,3044632922,Directed,18896,,,1
1178944580,340232381,Directed,18900,,,1
1178944580,1101315984,Directed,18901,,,1
1178944580,1651824314,Directed,18902,,,1
1282370981093408768,550202880,Directed,18907,,,1
1282370981093408768,558797310,Directed,18911,,,1
1199642137,268439864,Directed,18913,,,1
62588600,108568373,Directed,18951,,,1
1111763977896423429,158487331,Directed,18970,,,1
1258401099284983814,1178944580,Directed,19003,,,1
1258401099284983814,49108476,Directed,19009,,,1
1258401099284983814,2550023839,Directed,19012,,,1
1611662210,18228898,Directed,19104,,,1
1611662210,1976143068,Directed,19107,,,1
910287474651484160,14230524,Directed,19158,,,1
910287474651484160,23083404,Directed,19159,,,1
910287474651484160,822215679726100480,Directed,19161,,,1
16494054,71028123,Directed,19164,,,1
1136085278731505664,79923701,Directed,19184,,,1
1136085278731505664,21918310,Directed,19189,,,1
84449303,11347122,Directed,19214,,,1
84449303,15224867,Directed,19218,,,1
84449303,138203134,Directed,19220,,,1
3234174853,2361678404,Directed,19233,,,1
3234174853,3535707977,Directed,19234,,,1
3234174853,234724266,Directed,19235,,,1
3234174853,508227095,Directed,19236,,,1
3234174853,2356566228,Directed,19237,,,1
3234174853,22453233,Directed,19238,,,1
3234174853,917818982442373123,Directed,19240,,,1
3234174853,1271854808274743297,Directed,19241,,,1
3234174853,2560430229,Directed,19242,,,1
1256229679331229701,15764644,Directed,19254,,,1
21918310,15753057,Directed,19282,,,1
810493592443748352,5392522,Directed,19291,,,1
15893354,459483899,Directed,19318,,,1
118747545,562456722,Directed,19330,,,1
118747545,18650093,Directed,19331,,,1
118747545,20776147,Directed,19332,,,1
53192519,12,Directed,19383,,,1
53192519,27311044,Directed,19392,,,1
805916687728082944,1976143068,Directed,19398,,,1
15920243,5988062,Directed,19408,,,1
101538730,910492003359760384,Directed,19435,,,1
707714090261676033,14348157,Directed,19467,,,1
707714090261676033,33537967,Directed,19470,,,1
16623443,15764644,Directed,19489,,,1
130865850,5120691,Directed,19530,,,1
108977933,26548315,Directed,19550,,,1
108977933,138203134,Directed,19553,,,1
920348493583040512,11348282,Directed,19555,,,1
920348493583040512,42562446,Directed,19556,,,1
920348493583040512,44196397,Directed,19560,,,1
920348493583040512,15808765,Directed,19562,,,1
2342939094,2314166610,Directed,19586,,,1
131638816,109702390,Directed,19596,,,1
