ID|Name|Follower Count|Friends Count|Label
4517565515|mr cant spell good|261484|1881|1
1212784844037447681|clare gardiner|46|77|1
552186827|Emily Carter :sparkles:|421|746|1
148397910|Claire Sandberg|20817|1353|0
3331850139|Regi Brittain|67023|66612|1
344955115|Lewis Black|355881|304|0
917818982442373123|Disability Rights NY|2232|2819|1
1088232459844702215|Calla #edgame Walsh|2408|928|0
66840080|Cam Models|1516|1389|1
2416465640|Katie Helliwell|60|222|0
1065449672721031174|ellie|130|120|1
22162854|Planned Parenthood Action - Text WeDecide to 22422|500663|2409|0
508227095|North Carolina NAACP|23568|1061|0
29465136|Mediaite|163145|3244|0
143104075|Secular Talk|366675|1104|0
897218253826555905|Jenn Taylor-Skinner|27597|17140|1
637196658|Kate Aronoff|67983|1398|0
15753057|Peter Overby|12521|1592|0
100220864|Bruno Mars|43110970|96|0
155899977|La chica liyanga|320|761|0
703934469|Kristen Elechko|242|438|1
14534412|tim ryan|1118|1318|1
1129029661|Ed Markey|141029|2899|0
68752979|jordan|244707|7175|0
2948966208|theHobbitSurfer|71|1094|1
1917731|The Hill|3927704|266|0
1082334352711790593|Rep. Ilhan Omar|868954|390|0
2863446658|Rob Dalton|102|88|0
713367566|MassAccess|725|704|1
41479260|Anna Wong :United_States::rainbow_flag:|1649|3006|1
1201541381111664640|Seba Sansone|66|117|0
826820333378400264|Alt AmeriCorps VISTA :down-left_arrow::down-left_arrow::down-left_arrow:|1253|4111|1
1170129503873622016|Jeanette (she/her)|84|173|1
979114147223777282|Brian|243|2157|0
2938335803|ana kelley|215|579|0
2967060105|snack daddy|6124|5350|0
1344359197|Banco Mundial|453906|8762|0
332142685|nikhil mulani|339|786|0
1240022327464779788|Ninabella|25|112|0
2363609400|Tom R|14|104|1
173677727|Simone Biles|1138893|386|0
886328875063443457|Rye|157|2140|1
316449565|Joseph Barri|109755|61791|1
1293368666025799680|phineas and ferb go to #edgame|177|112|1
797899198645538816|Mat Molina|47129|42918|1
66699013|Jenna :file_folder::open_file_folder:Marbles|5274510|72324|0
1295694681997807616|Chuck Norris 4 Markey|55|257|1
13142952|rava|1267|1048|1
511077655|Ice Man TN|17405|19109|1
1271854808274743297|Bar Exam Tracker|6572|198|1
91117255|ACMi|532|504|1
23936865|zayda ortiz|198|236|1
3696591863|JFJFP|1038|521|1
1199719255538905088|la.hechicera|12|87|1
234724266|:cactus:Cactus Patch Kid:cactus:|530|2066|1
40156330|Scott Gottlieb, MD|418957|906|0
850408942664658944|Keith Bernard|152|774|1
953642766315245569|Felix Felicis :rose:|1979|3487|1
29635094|Michael Webber|595|1783|0
1293747151474958338|Ed Sharky (Sharks for Ed Markey)|89|95|1
127398666|Justin Jackson|91078|1781|0
376499282|Steve Gleason - "Embrace the Chaos"|202411|243|0
1107896723936940032|Devin Nunes' Alt-Mom|108934|4089|1
168290039|UNI Radio UdelaR|7733|958|0
1176978592481337352|Sam Dobson|483|652|1
17216021|Ed Markey for MA!|135|379|1
1170428155720622087|Lauryn Allen|110|202|1
1035208786607321089|Amani|62|2338|1
34235834|YC|370|1488|1
1528476246|sri|400|501|1
1888452019|Kate and Co.|1826|4171|0
2361678404|Fight for 15 Florida|5932|4687|1
1924071992|Millennial Politics|116442|6080|1
421104025|Tightly Wound Jester|24|166|1
764962305578786816|Walter(Owen's Grandp|136468|89|0
1294679136661901313|Mannequins4Markey|172|848|1
951485909127573505|Trevor Ion :wilted_flower:|697|1147|1
15474653|Java Joe|411|615|1
15922651|David Weiner|12091|1952|0
25333609|Hala Gorani|205982|1232|0
1222323715431714827|Bek Allenson|29|48|0
3063702081|Jess Nahigian|175|1176|1
1214388472741597185|beep boop bop|3633|988|0
221782984|Mitch Coodley|29|136|1
785264439272566784|Amanda Robinson|86|97|0
1085408921597153280|WTW SmoothCast|257|287|1
44039298|Seth Meyers|5026425|816|0
966313003099590656|Midwest vs Everybody|284597|0|1
50393521|Levi Strauss & Co.|15858|1048|0
239620631|conner|757|583|1
1206762186519064577|John-Paul Deluca|503|1957|0
35590563|Debbie Woods|130|903|1
1248809525907525639|sam|58|131|0
838207103852396544|New New York Times|113981|12|1
94897451|Drama free -2020|1715|3199|0
961069080605229056|Giancarlo Granda|771|949|1
1053766039|Benny Docter|167|699|1
435571397|Osita Nwanevu|69793|5098|1
1052254761267937280|🅐🅡🅨🅐:crossed_swords: :green_heart::purple_heart:|13645|9842|0
78410285|Charlene Barker|420|584|1
1948634347|H. S.|1781|4962|1
735546744|Clara|351|462|0
14779015|Charly|153|297|1
14992591|Washington Wizards|1060129|636|0
24024778|Kal Penn|604332|387|0
1490387060|Mike Beirne|326|375|1
744334658|Aaron Judge|400302|599|0
521872315|Carla Lister|373|163|1
1570645560|Daily Hotspur|61496|759|1
996567753392877568|John Brennan|2903|4994|1
74572650|Meredith Marakovits|102912|557|0
3234266917|emma bedard|242|211|0
761167885720956929|Common Defense|84835|2621|0
970351750422106114|antifa batman the joker|880|3509|1
1067473984088879104|Jack Ryan|24|154|0
148780457|MassEducation|17774|5513|1
2881331118|Ryley|257|219|1
33747810|Monica Hesse|23592|773|0
1976143068|Emmanuel Macron|5655663|726|0
716435110845808641|Brand New Congress|48035|1317|0
22453233|Elisheva Goldberg|1819|1773|1
52146755|MythBusters|1464578|15461|0
1160811348|DJ Rod1|4194|723|1
2750714856|Garrett O'Keefe|72|68|1
17477864|Tomi T Ahonen|56759|53419|0
962554896397537280|Lucky Black Cat|2320|1493|1
110822758|Sean McAdam|62456|323|1
1178325284115890176|Rafael|1642|4322|0
1262155119505833989|Malanding Bojang|15|135|1
1108544711801925632|lily talerman|517|442|1
182236262|SungWon Cho|674821|606|0
26792546|Doug (Wear a Mask) Chavez|373|1181|1
2530089138|Lizbeth Straight|1|29|0
2178243152|Advance Guy Notes|7145|3022|1
2802681836|Stoneham Disability|47|210|1
855229572345995264|Freedom North Shore|727|978|1
1219258209451593728|Quincy For Markey|79|66|1
1202644437454794754|Izzy|25|104|0
212269612|BNN TV|1612|821|1
836408868355846145|isra hirsi|134136|696|0
27311044|Dana Perino|2004244|9003|0
252663106|Cameron 1 Newton|1164641|122|0
1162437676638887937|Sam for Ed Markey for Senate|1017|341|0
700121003|Jodi Cloney|44|17|1
61830970|Albert Breer|486430|1169|0
1202710888194678787|Edward Cruz|34|642|1
406745433|Sharon Needles|460960|484|0
771296144|jaymes | BLM|949|744|1
107817424|CSfC|326|585|1
913712382794280960|Stanislav Komsky Baltimore Sun|494|1388|1
105934142|RobertoJalonGardella|563|1681|0
1295261848032415745|Adam Saim|88|503|1
195783637|Ben Feibleman|4115|1428|0
139245277|Miguel Aguirre F.|146|405|0
19658826|New Scientist|3750357|187|0
78100510|MIT Sloan Experts|6979|3445|1
67283363|Nature Physics|224380|818|0
62325140|Bradley Smith|209830|93|0
4164398056|Shahid M. Khan:man_technologist_light_skin_tone:|233|2834|1
262078834|John Quanrud|82|176|1
30648872|Alvin Lie :airplane::soccer_ball:|60966|497|0
59167087|Mastagni Law Offices|445|1714|1
3026140439|Prof Jonathan Moyo|637654|375|0
832316491060097025|Princeton|34|26|1
994001987506266112|Prof. Roots|1492|4017|1
913386947061731329|shabaan jumah|17|43|1
874535822158028800|Sibyl|89|1209|1
18817566|Amy Thomson|3802|2807|0
2585696372|Bloomberg Canada|24728|120|0
285282053|Gwyneth Paltrow|2832817|189|0
910492003359760384|John O. Brennan|834057|39|0
227654213|MOSEh|8029|7879|1
930805809969209345|Dr. LaChon Winston|111|94|0
182889996|Maverick Viñales|350163|299|0
14353392|Anthony Bourdain|6905005|733|0
125128723|Raheem Kassam|232721|2130|0
43855487|Business Standard|1984128|386|0
21570308|Julie VerHage|13418|680|0
58675816|:United_Kingdom:UK in Japan:Japan:|104732|200|0
1054858888707801088|Dr. Jorge Peña|191|121|0
264879105|Amir Tibon|21788|2575|0
763341799951925248|Blacker Shinny|65|453|0
282545479|Michael Barbaro|251116|1688|0
195632804|Kanoko Matsuyama|359|135|1
1297849541392306181|Kelly Bryant|1|18|0
715851056148791296|David Ndii|786983|360|0
3236381990|Bloomberg Terminal|110405|264|0
14096763|Joe Weisenthal|226270|5651|1
30879010|Kristi Bruno|1235|2384|0
285301140|esmé e. deprez|2283|990|0
258885469|Nick Confessore|204048|1491|0
39105645|Dr. Ryan Daniel|1964|1130|0
300497193|Michael Tackett|27163|1743|0
1282203574781407232|Mevrick|9|416|1
192727728|Rachelle Sampson|184|27|1
88662336|Céline Keller|997|3021|1
789458607691685888|Citadel Securities|12220|0|1
43773868|Fellow Citizen|218|286|1
2896460998|Equipo Senador De Urresti|3164|4988|0
28397634|Eric Marrapodi|9584|2894|0
126118683|AIG|42226|267|0
296924721|Bloomberg Deals|27238|468|0
64228568|Rodrigo Jordan|29360|223|0
2294895241|Kate Garber|201|688|1
1947950642|PodiumVC:sports_medal:|2025|4905|1
19243316|Mayor Greg Ballard|44431|1203|0
35586563|Jemele Hill|1336002|2497|0
1298547411665780741|Siyanda|3|71|1
2179951|Bill Labovitz|1615|4987|1
1243484323594067968|Magdalena Morda|719|3947|0
7768402|Ryan J. Reilly|114753|8700|0
21045275|James Nash|1189|162|0
4612157237|UK Investor Network|1454|4053|1
2354465522|Jay Shetty|251507|12011|0
36475256|CFGC|1183|293|1
42118048|Marina Stanley :house_with_garden:|1367|4999|1
762967494718005248|The Arsenal Review|21554|122|1
4248211|Mindy "Please Vote" Finn|83568|943|0
16005828|Jeff Jordan|34615|218|0
1747478930|Candace Slobodnik|136|764|1
1229952996|GoldmanSachs Careers|43857|198|0
900822470286036992|Philip|18|391|1
398736366|Experimetrical|185|1119|1
36806263|Kevin Roberts|4302|4614|1
18949452|Financial Times|4173775|790|0
909649075888410624|Naenda_Far_Venye_Nafaa|48|237|1
185270017|David Enrich|47065|854|0
1251405534881812480|Malinda Fusco|1640|4262|1
107746523|Lianna Brinded|7049|2396|0
39103115|Aaron Rutkoff|4291|4238|1
1580555131|Oliver Renick|7120|787|0
19622212|Chris D'Angelo :globe_showing_Americas:|5506|1474|0
1157045875857940480|Azziad Nasenya|136541|927|1
1021346002446561280|Mohamed Sidek El Mouradi|273|4934|0
2314166610|Ivan Levingston|1441|1141|1
1140451|Anthony DeRosa :Statue_of_Liberty:|103338|7111|0
1017100433028976640|Murat Bilge Kelce|66|1384|0
1202126714219794433|Ram V|37|329|1
174225594|Dr. Karen C. Woodson|973|577|1
342226913|Greg Stohr|23045|439|0
1134433206193872896|@mommydrakeford|95|137|1
39000115|Katy Tur|766714|1670|0
786270478017007616|Developer Avocado :avocado:|40550|6206|1
29949435|#URaMiracle #ERAbyDJZinhle #ZeeNation|3001906|9453|0
40912473|Justin Elliott|21352|1895|0
1094039133197135872|Nolan McKenzie|2|323|0
743132167199395841|Annabelle Noel :woman_technologist_light_skin_tone: :sparkles: :tulip:|22340|7243|1
499073990|Debra Messing:writing_hand_light_skin_tone:|648494|1156|0
8072532|Ali M Latifi|28766|1118|0
34713362|Bloomberg|6602794|1290|0
153492935|Commun.it|444981|442102|0
16446587|Deane Barker|2708|262|0
316509947|Lananh Nguyen|4218|4512|1
108342144|Michael B. Marois|2299|563|0
137785529|Luca Casiraghi|1507|792|1
2498535124|cesarvillaseca|45|392|0
14480378|Alan Rappeport|23096|3038|0
404803341|:South_Korea: Korean Drama Movie :Indonesia:|433165|410|1
6581522|David Brown|6230|264|0
28368776|Tala|17543|2080|0
1155027956504207361|Ninik Moekijat|17227|1856|0
14348157|Catherine Rampell|178503|1402|0
2230072406|Lauren Volpert|76|109|0
14360732|Davey Alba|19479|1876|0
278776049|The WH Blog (NARA)|140904|0|0
105939814|Victoria Guida|16328|1220|0
41847726|Bloomberg Law: Environment|16095|718|0
2389227352|Prof Thuli Madonsela|1443179|2123|0
116238355|Zach Baron|11912|876|0
473489184|Jakema Lewis|925|1018|1
3346403165|Bodil Johanne Gantzel|2670|1318|0
33612908|AKA|4604466|7|0
47440091|Diane Anderson|234|706|1
280830358|Natan Sachs|7621|2124|1
1651968589|John Hyland|225|177|1
792899276632391680|Jennifer Till|242|106|1
20789985|Kathleen Taylor|45|410|1
1279733571490590720|PatKem|380|1054|1
21041321|Ted Fine|1721|435|1
2711212681|Spiros Margaris|101855|14713|0
111293316|○イジー|8776|455|0
773239635384426496|LaTonya Williams|322|454|1
3233300657|Monique Davis|1555|594|1
1530916794|HotStocks|36660|92646|1
3310594985|Daniel Chernilo|5400|454|0
348404205|Rob Mackenzie Smith|986|1066|1
114870265|Peter Beinart|106550|842|0
3189576490|Tara C. Raymond|2307|5001|1
562456722|Liz Allen NARA|8918|795|0
1242732603683332096|Heinoce Ejigu|84|2030|1
979029881991368705|Hannah Randall Akeel|330|748|1
737648140539551745|Timo Dreger|18035|12911|1
426159377|Morgan Stanley|573286|217|0
220684673|Aihara, Hideki|31|253|0
1023986311433048064|Michael_that_is|181|1141|1
782472022487998465|Anne Frederick|269|5000|1
1063037839913431040|I'm a fan Karolina_Lein|354|1661|1
69165006|Declan Garvey|4414|954|1
43910797|Sherrod Brown|452042|204|0
53260985|Kim Gebbia Chappell|1624|1543|1
222953824|TwitterGov|2402748|29|0
262733718|Adam Tempkin|743|1278|1
3379460452|moeb|199|4942|1
35528169|Madeleine Baran|26118|1655|0
2519200094|NewZimbabwe.com|34636|750|1
16955517|DealBook|116515|301|1
3154508072|J Burton|57587|189|0
2345489538|Ellie Neustein|13|276|1
21581503|Guardian Science|1117281|2187|0
230696471|b i l i|65713|1025|1
8198012|Roman Mars|113349|2960|0
2978345031|The Irish For :candle::skull::candle:|53388|2926|1
2859083781|Midtown Ins Group|145|696|1
66313848|Tokyo Weekender|15828|993|1
3313767952|gaoshan|27|2211|0
467418826|Max Biaggi|148944|187|0
1518393091|Edu⁷|12588|1144|0
1193927742|justin carrigan|1434|1387|1
204245399|NHKニュース|3044146|19|0
1298149041998446592|Mutiara Hitam|2|140|0
839828049285758976|Maich Cantona|24|46|1
143888360|Anne Torres|844|580|1
287738586|Rusty & Ashley Pond|794|2392|1
20776147|Sean Spicer|436332|986|0
121987042|Yuki Hagiwara|242|233|1
321801106|Julianne Chiaet (she/her)|1110|1026|1
120129682|John King, USA|11546|194|1
225163993|Chris Rugaber|4797|2705|0
2830587096|Blake Paterson|1594|3201|0
2950317022|Elisabeth Joyce|28|124|1
460590093|Dr. Christina Jerome|737|592|0
51462013|Lizzie O'Leary|60576|3930|0
1209111705143435264|Chas Gerretsen|20679|897|0
817390429368885248|jack|24|109|1
764222875|Bowie High School|1138|71|1
1188812492010487808|Sharon Israel :star::star::star:|16596|16944|1
155659213|Cristiano Ronaldo|87313765|50|0
147725246|FoxNewsInsider|161827|361|0
1296248637194895360|El Realista|9|543|1
1339835893|Hillary Clinton|28513011|846|0
2575245955|Andrew Havranek KY3|1361|2298|0
20177423|ELLE Magazine (US)|6711313|1188|0
29758446|Rockstar Games|11021996|1374|0
29562422|Trump Los Angeles|117338|143|0
458566509|Allen Du Shane|688|748|1
87954771|PFF|560374|1019|0
1367531|Fox News|19595248|266|0
34197952|anand mahindra|8094486|231|0
289665972|Lorena Reid|1334|1812|1
1261358267944456193|Mr.Quark|2|48|1
3461168303|Bryson DeChambeau|132350|295|0
822215673812119553|The White House|24545901|14|0
22916785|Cocktail Queen|1457|1213|1
97188779|A Man Apart..|323|1440|1
1296461083633385473|Miroslav Vladyka|0|21|1
966099439239811072|Craig|395|1101|1
2651190312|Brendan Carr|36599|1950|0
34395888|Ralph Lauren|2295055|338|0
1271061042685239298|kara kolmetz|0|108|0
1296713750347685891|michael burke|12|673|1
1253758623123214339|loud_lzinn|160449|68|0
91279573|Adam Baldwin|346505|1267|0
97452391|Antonio Navarro|774108|445|0
49961508|s j Goodwin|4868|5316|1
26853548|NASA Universe|171854|78|0
373416209|Salman Rushdie|1203366|579|0
2255036665|Theo Walcott|2321541|127|0
25073877|Donald J. Trump|85562156|50|0
704391334128394240|Allie Beth Stuckey|299143|660|0
1094604723074797570|স্বপ্ন ছোঁয়া|35208|4514|0
1261346548635570177|Lucaspual|48|268|0
48029066|James Rosen|216505|57722|0
9695312|billboard|9254866|3190|0
415605847|The Players' Tribune|641424|3282|0
1080452069306249216|Raghu_chintu|5|78|0
19248106|Mariah Carey|21539425|172|0
2233154425|Stephen King|6077689|123|0
1248055290043314177|Mohiuddin Naim|3|135|0
24008967|Alec Sulkin|551772|1344|0
1143587983091744771|marvinjo|26|478|0
108985543|Alex Bolton|10687|1134|0
915826894632755200|Mylifesphotograph|3881|0|1
18927441|IGN|7512138|1075|0
1345702333|Orange Is the New Black|2170902|364|0
215991162|Mobilewalla|6527|42|1
3385482372|Paul Singh|27|207|0
1211071875305988096|Luciane|18|730|0
117102398|Julius Sello Malema|3194619|649|0
1276399508092448775|shivu|5|358|0
33884545|CNN en Español|18971487|573|0
61776324|Noah|8012|8414|1
2902435381|Sell on Amazon|34070|230|1
783432377863286788|Blissful Soul|29|2220|0
10228272|YouTube|72158328|1124|0
890260178|Jackery Inc.|9403|195|1
894057794|Lillian Pierson :trophy: Join Winning With Data Today :trophy:|147642|142018|1
20536157|Google|22154163|290|0
22940599|Siegel+Gale|26537|3688|0
2812017853|Jackie Brian|993|1535|1
471677441|George Conway|1473008|1243|1
48273686|Gabo Sellanes|300|101|0
602317143|Patrick Stewart|3534367|213|0
16186995|Kickstarter|1032835|1172|0
1288219909906931717|Chris Camarena|79|3571|1
15846407|Ellen DeGeneres|79829417|27279|0
1229252334221451266|Cotton DURHAM|1|96|1
14251225|John Heilemann|369481|2898|0
20710218|MLB Network|1631153|4944|0
15012486|CBS News|7712084|522|0
29763247|Dean Noakes|6931|6691|1
316429052|siyabonga mpungose|21044|155|1
1957882742|MargoGrayOsage|214|547|0
176566242|zayn|29287878|2036|0
57096687|Mark Flagg|1131|1717|1
6480682|Aziz Ansari|10459093|0|0
1295798324453347334|InYourEyesCover|1|154|1
33339053|TAZ|2983|1997|1
247560825|Mariska Hargitay|945265|2037|0
113749355|HAYLEY MCQUEEN|382260|1842|0
3004871415|DaBaby|2638620|3|0
43389935|VVSCANDiKiSSES|166|97|1
3398206813|james snyder|33|600|1
169120402|Global Wildlife Conservation|9205|2017|1
1079774950574174208|AcHeLiUm|5|50|1
17351666|ESSENCE Festival|95220|835|0
352082953|Gervonta Davis|261823|529|0
58465556|Bop Daddy|1439084|1553|0
611322066|Kim Coleman|4618|4|1
1029587565014339584|KING CARDI|914|998|0
395305090|Virgil van Dijk|2114593|261|0
11071292|Herbalife Nutrition|327385|550|0
1259251229332516867|Casey Missell|2|1|1
713993413|Sky Sports Premier League|5050984|781|0
450539646|Amul.coop|290558|0|0
17609668|Tony Danza|56449|1798|0
1078420864260026369|M O S T HATED|726|474|1
357108386|:sparkles:Nikki:sparkles:|438|292|0
1522823412|jxdn|1611680|569|0
18794516|JOSH X|61425|5112|0
756345685562298370|Haila Saleh|12805|83|0
1264685753570750464|𝕷ല𝛰:leaf_fluttering_in_wind:|715|391|1
3097059848|M2M PROMOTIONS|42089|17250|1
2274190507|Girls Talk London|7120|3236|1
84353161|Michael Vick|2746833|916|0
4852672499|RUEL|190803|30|0
1253425291331948544|ABDSATAR|4|2319|1
3242757412|Kayla Wilsonnn|12|98|0
306501902|Kelley A. Carter|666|677|1
1030687460102168576|Commandment|88732|370|0
218713291|FUCK DAT BITCH|452|613|1
807782378324328448|Brandon Moore|22|648|1
390800843|stan verrett|58120|2473|0
229636313|DONDRÉ T. WHITFIELD|61054|924|0
15706037|Sandie Crowley|7790|535|1
573565184|Josh Donaldson|710955|263|0
35036835|Elise:butterfly:|1110|866|0
80994043|Tatum Jarvis|823|466|1
2891263194|TJ|102|3364|1
1124399329425408002|Troy|22|129|1
17220934|Al Gore|3041732|38|0
20355858|PatMamba:snake: ➐|1198|3504|1
1261419769191960578|Intrisick|54|145|0
18395177|solange knowles|4151556|166|0
1297696727387058176|The Sports Podcast|57|811|1
1114728050636283904|Zara XXX Nudes|1037|0|1
1166874747893964801|Otis Pagodis|6|686|1
1021883614705930241|melany :hibiscus:|285|389|0
1130942048314515456|Arely Espinoza|154|195|1
3298260008|Roddy Ricch|2144190|21|0
935716178353369088|Bryce MacDougall|348|323|0
48011984|NBA Summer League|103313|1695|0
958257993245708288|.....|721|1155|0
818238024|Jose Reyes|163820|1267|0
883494522663051264|go follow blockaye007|20|1116|1
116303851|Colby Lewis|2126|460|0
7215512|grist|232534|3069|0
138871323|David Spell|164|959|1
142721190|Elise Foley|61086|1584|0
713200777|“Why Can’t We All Just Get Along?”|48|1430|1
2484572270|TiTo|404|612|0
787471052|Sarah Bernabei|150|777|1
24959108|SAMHSA|101370|676|0
365004530|Tom Berry|66376|44075|1
185289508|Bruce - DEMOCRATS Live:lady_beetle::blue_heart::dog: #IoveDogs:dog_face:#VoteBlue|3751|3760|1
105119490|Niall Horan|40386214|5851|0
22837186|Phoenix Houses NY|LI|11861|3665|1
1135486501|Rep. Scott Peters|27378|974|0
26548315|Soledad O'Brien|1295832|442500|0
12917402|Jake Swearingen|5033|996|0
1298281349736849408|Lynnette Simpson|0|13|1
1255601751090225154|Krista Antrim|43|65|0
773549737991606272|Sarah Drory|114|448|1
2698848186|Ffs OMG Vids :fire::film_projector:|513840|1448|1
1176423743268282369|debberdoo|3|78|1
1220461560428138496|Ahmet Omar|0|18|0
3428422540|Nashoba Valley Voice|759|282|1
23865382|Ana Kasparian|377720|895|0
887454455788167168|Debbie|17|242|1
310450883|Jeffrey Tumlin|13923|398|1
234074680|Johana Bhuiyan|28773|5272|0
65639777|Siddhartha Mahanta|7679|995|0
19554706|Demi Moore|4586745|344|0
109720244|UN Library|63230|2472|1
116505994|Joint Economic Committee Democrats|9271|1474|0
56440142|Humberto Sanchez|4146|3012|1
2788190348|Michael Rock|1345|3794|1
17409240|U.S. Coast Guard|394598|49|0
800942537083068416|Women's March|632079|803|0
1524611857|Trista Kelley|3359|3517|0
818608256968859648|Petey Pablo|33|92|1
25029495|Bill Pulte|3280279|1506|0
3070263984|bb14|177|688|0
79923701|Lin-Manuel Miranda|3471100|3580|0
2805856351|Kate Klonick|17884|1180|1
2432748481|UNSW Engineering|3078|347|1
1298431373540306944|J. Cŵ|1|67|1
4439845096|Ales Tech|427|98|1
1242286556699713537|Umer Wani|13|36|0
331333979|mayumi|254183|571|0
2444425802|MachinePix|118186|73|1
844204963806887936|SüKuTuN EzGiLeRi|19585|14783|0
5943622|Marc Andreessen|789862|19928|0
3946905252|Kangana Ranaut|895321|151|0
1068831|Slashdot|257753|153|0
533085085|Mesut Özil|24931843|122|0
1254715321660903426|黎昕|1|77|0
133758157|ORBCOMM|7585|2045|1
1336726100|Andrew Carter|117|383|1
1264673298060767232|Pengembara Jalanan|15|148|1
1249233863777210368|黑色的猫|8150|6|0
474833666|The Cure|148067|1|0
1285980817|Can Uzunkök|1220359|640628|0
48777014|Pedram Khodadadi|464|313|0
215889005|Randy Clayton|148|231|1
490932793|Mark Rober|214896|371|0
1260055980391272449|johnwei3012|1|173|1
2911000602|Shikhar Dhawan|5147969|66|0
2708191476|rae|795143|1006|0
1286741915875115010|ottavia botte|1|23|1
16409683|Britney Spears|55894254|375076|0
988692701791993856|Weverse|1633339|11|0
30364057|Sarah Silverman|12491376|1674|0
2908791714|jazzy • BLM|770|2452|1
1057068776427081728|Mob|123|55|1
19986985|Antony Cotton|568733|2160|0
1294974804425089024|Gemma Taylor|9|95|0
1223612480141910018|ᴶᵁᴸᴵᴱ|12|68|0
85662688|Lizzie J Doak|178|174|1
1296935118377046017|Jeff D. Cedeño :smiling_face_with_smiling_eyes::microphone::headphone::musical_keyboard:|35|529|1
339165954|Alejandra♡|2887|3570|1
617769519|David Lauren|5624|87|0
2442557495|Salim A Kashmirwala|91|368|1
98765275|Queen|2004519|240|0
15000252|Inez :unicorn:|154189|106682|0
35369214|Gwendoline Christie|985122|1506|0
16580226|NASA's Kennedy Space Center|1821471|207|0
1237654520332779522|Simon Walton|3|171|1
1239334975|HUNTER:satellite_antenna:|118|524|1
790557949|jules|14827|435|0
1095495491968749568|:white_small_square:RT:white_small_square:DE:white_small_square:FAMOSOS:white_small_square:|36|353|0
233814364|Benedict Cua|686335|334|0
845733563777662976|Angel|14|95|0
26216972|Simi|2647150|2709|0
809429236528386048|K.|636|695|1
1008851894410862592|CI_:red_heart::red_heart:|531|1160|0
1545145386|Gareth Anscombe|21402|545|0
771978922351288320|Ewure of KiKi ❁ #BBNaija|5558|5167|1
1214912228450656256|Teagan:white_heart:|6|131|1
812330966878330880|:stop_sign::sparkles::fire:BrYaNcYtO0o:fire::sparkles::stop_sign:|105703|11|0
3435506308|Secrets de Paris /en|2157|1|1
103178396|David  Urdaneta|413|414|0
26726105|MIKE MAGO|7448|257|0
3065927091|lauv|1082931|803|0
3055278347|Deal Hunt|4447|4800|1
126175098|Thalissa Viviana|29|0|0
43436357|Laura Lee|535161|2257|0
36383320|France Culture|699356|2128|0
27406401|b r a n d y|3113233|4044|0
162069651|Telegraph Fashion|142318|1472|0
1253991752907862016|C4nDr4M0n|1345|1170|0
40256008|Emisoras Unidas|1272310|89|0
3461302402|Andressa Alves|13425|143|0
10161712|Resha|66680|2654|0
1153408923057184768|FG:Sweden:|189|465|1
1903105045|Political Polls|162706|259|1
2259895735|Kunal Kamra|1622087|0|0
142264595|FIFA.com - عربي|3951167|600|0
380407660|sello|868|1129|0
1266765868140298243|nweke bright|18|810|1
1050353379443175425|Carmen Jesus|4|128|0
1298690777007169536|papijojo:/|1|59|1
253508662|JuventusFC|8247874|56|0
1200832952|chijesh|18|148|1
1178944580|João Moutinho|309970|53|0
1282370981093408768|Rafael Sena|3|164|0
1199642137|Kevo abreu jr.|289|3001|1
792715898|Nike Football Egypt|2209|47|1
17192554|Poppin_John|14335|455|0
217160945|Kevin Love|3210089|506|0
62588600|Ray Parlour|453665|736|0
1052519237170806784|:heart_suit:lamRasheedat :heart_suit:|2018|2909|1
1111763977896423429|PES MIL GRAU 2.0|16366|54|1
327549892|Victor Wanyama|389410|168|0
595719169|Téléfoot|321560|497|0
81687948|Duke Williams|18772|985|0
194139205|Hailie Skinner|15|133|1
1258401099284983814|Kuvvetli.seks|21|233|1
466982969|Steph|630|477|0
42707337|Lauren Hough|53332|3121|0
174110843|Jon Lovett|791941|1576|0
701618049045045249|alana|1779|154|0
461720085|Joe Kennedy III|101365|596|0
936921390|Scott Zwick|681|2259|1
1216790035195973632|Ben Rutberg for ed markey|322|307|1
824689055829000197|Richard Denby|1534|4554|1
895320143609442305|Matt Chilliak|297|384|1
33514869|Barbara Walters|1514815|16|0
25020503|Blue Check Beth!|5770|4173|1
1611662210|Ellie Loigman|341|579|0
3535707977|Adam Waters|262|645|1
34718387|Pauly B|844|2315|1
1014392576118546432|DiarlyApp|451|1475|1
708101696|minesweeper|1245|1100|1
967484831608246273|:rose::red_heart:LillithEve:red_heart::rose:|2259|4382|0
910287474651484160|Alex|78|190|0
16494054|FrdK|1611|4256|1
1138076821533155328|Jamaal Bowman|170794|1556|0
1136085278731505664|martin :face_with_medical_mask:|18|876|1
16106825|Steve Kantrowitz|10881|999|1
519694563|Just Zach|354|289|0
84449303|Trump Blocked Me|1094|1108|1
389393711|Elliot Glassenberg|318|963|1
3234174853|Rachel_JSA|1730|3095|1
885227247992541196|Aila Hoss|1246|689|1
1256229679331229701|No DICKtators I AM AMERICA|431|1316|1
238763290|Young Thug  ひ|4986517|789|0
17076330|Daniel Bessner|12440|981|1
21918310|All Things Considered|326854|370|0
810493592443748352|Methi Restaurant|18|138|1
1428787428|North Reading Middle School|957|42|1
453507741|Maryam Nawaz Sharif|5610799|10772|0
247217109|Nana Akufo-Addo|1581293|354|0
15893354|Jenna Johnson|125947|2818|0
118747545|Juliet Eilperin|31476|600|0
