Source|Target
2363609400|1067109570231889921
173677727|1625449638
173677727|190385795
173677727|206030016
173677727|3293479316
173677727|209003577
173677727|2952494999
173677727|2972346174
173677727|52422878
173677727|756015222
173677727|737827920387837952
886328875063443457|829773470
886328875063443457|277880167
886328875063443457|854273886816534528
886328875063443457|60618675
886328875063443457|58869089
886328875063443457|2405083879
886328875063443457|732797227261931520
886328875063443457|257041790
886328875063443457|19707526
886328875063443457|2417085025
316449565|23074845
316449565|1869296016
316449565|716569015011962880
316449565|933547354187329536
316449565|1061640654558760960
316449565|97773799
316449565|2290194283
316449565|405068001
316449565|201389919
316449565|1043416759393562629
1293368666025799680|1288674696813314049
1293368666025799680|1286401878809436160
1293368666025799680|1238249044335628288
1293368666025799680|1288571983345721345
1293368666025799680|1288622418551070720
1293368666025799680|1129029661
1293368666025799680|1294811286618935296
1293368666025799680|783792992
1293368666025799680|1046818721317175296
1293368666025799680|1294073439221940230
797899198645538816|870420744970416128
797899198645538816|430998460
797899198645538816|484535292
797899198645538816|825392115001675777
797899198645538816|18874382
797899198645538816|4504756752
797899198645538816|759504489569144832
797899198645538816|2263910985
797899198645538816|600377343
797899198645538816|4617707421
66699013|3218830214
66699013|573053395
66699013|228177391
66699013|2760881934
66699013|63703050
66699013|785257924058681344
66699013|353298912
66699013|948246401879871488
66699013|141377897
66699013|2373242708
1295694681997807616|1238955029173764096
1295694681997807616|1077866083
1295694681997807616|1296287323202760704
1295694681997807616|432899489
1295694681997807616|1273109335393153031
1295694681997807616|1317542545
1295694681997807616|3351508469
1295694681997807616|1281624420872847365
1295694681997807616|924312211891167232
1295694681997807616|1282367773817966594
13142952|76837768
13142952|14845977
13142952|120928749
13142952|23281108
13142952|1038517802812887040
13142952|782267493700235264
13142952|2921127479
13142952|3250301
13142952|15313156
13142952|438113418
511077655|251751887
511077655|84874773
511077655|1609073316
511077655|980571535952850946
511077655|481413031
511077655|1105563775342702592
511077655|798529390082658304
511077655|942818324928499712
511077655|281365565
511077655|1149454740574613504
1271854808274743297|4861338682
1271854808274743297|1278092924052369409
1271854808274743297|3960945973
1271854808274743297|1066740900221472768
1271854808274743297|369479022
1271854808274743297|101941335
1271854808274743297|1191716495681712128
1271854808274743297|881887647827976192
1271854808274743297|40107453
1271854808274743297|1280159144331431937
91117255|3592695617
91117255|82708543
91117255|195952898
91117255|12378512
91117255|369164449
91117255|473573688
91117255|1230235815487426560
91117255|17992258
91117255|1137431130
91117255|1230299225847664641
23936865|25001016
23936865|1364497610
23936865|855229572345995264
23936865|41479260
23936865|94897451
23936865|810513498665086976
23936865|18018355
23936865|22162854
23936865|992616072338690049
23936865|107817424
3696591863|3108234486
3696591863|492301798
3696591863|233254676
3696591863|187846148
3696591863|78464760
3696591863|52010756
3696591863|366057802
3696591863|171496247
3696591863|997458877
3696591863|302152701
1199719255538905088|155899977
1199719255538905088|406745433
1199719255538905088|143104075
1199719255538905088|14779015
1199719255538905088|738165350341058560
1199719255538905088|168290039
1199719255538905088|127398666
1199719255538905088|797189814
1199719255538905088|959396048803368960
1199719255538905088|115485051
234724266|46696817
234724266|3290092708
234724266|367037959
234724266|38459769
234724266|846137120209190912
234724266|63302020
234724266|1241097331476480007
234724266|243879984
234724266|1434251
234724266|950030992386949120
40156330|9300262
40156330|15837659
40156330|147649517
40156330|19914257
40156330|2717918222
40156330|3334453671
40156330|339332911
40156330|937057596334313473
40156330|16006592
40156330|22080808
850408942664658944|48426056
850408942664658944|830404111728250880
850408942664658944|489427416
850408942664658944|845602657033170945
850408942664658944|970207298
850408942664658944|2711106523
850408942664658944|8892822
850408942664658944|26535267
850408942664658944|21744640
850408942664658944|858838224629878785
953642766315245569|21688445
953642766315245569|15091400
953642766315245569|182283863
953642766315245569|706209304378896384
953642766315245569|2451869035
953642766315245569|788486930996400128
953642766315245569|965004924370079744
953642766315245569|1004216168826142726
953642766315245569|4174559795
953642766315245569|890566819
29635094|1093090866
29635094|108617810
29635094|354840290
29635094|280624233
29635094|16334139
29635094|17494010
29635094|65647594
29635094|36630268
29635094|398507838
29635094|22489392
1293747151474958338|1289358212068769793
1293747151474958338|1288385001373892608
1293747151474958338|1077866083
1293747151474958338|1288592742327754754
1293747151474958338|1288570615524360193
1293747151474958338|1288325425966526464
1293747151474958338|3031918691
1293747151474958338|1294073439221940230
1293747151474958338|99762336
1293747151474958338|1288626124126392324
127398666|336305789
127398666|106343355
127398666|729343892
127398666|1065357822
127398666|376499282
127398666|278328390
127398666|250639854
127398666|795764243287183360
127398666|29586637
127398666|582380772
1107896723936940032|27101698
1107896723936940032|921667803303874560
1107896723936940032|215207998
1107896723936940032|1268411140939235329
1107896723936940032|2327592480
1107896723936940032|757009786168807428
1107896723936940032|429531188
1107896723936940032|1038510434087784448
1107896723936940032|454071012
1107896723936940032|521731529
168290039|209731601
168290039|513431774
168290039|70144895
168290039|505329692
168290039|348708428
168290039|156852314
168290039|318163138
168290039|197153939
168290039|402829434
168290039|956604710
1176978592481337352|1125199850608517121
1176978592481337352|955495465566593024
1176978592481337352|5990782
1176978592481337352|1169268051289792513
1176978592481337352|2645772703
1176978592481337352|19824430
1176978592481337352|1129029661
1176978592481337352|1041890209435213825
1176978592481337352|1046094894769623040
1176978592481337352|475424105
17216021|798729566126829568
17216021|755835576
17216021|226222147
17216021|1258099540084748289
17216021|810590628727914496
17216021|30188594
17216021|14606079
17216021|995715920
17216021|2809442637
17216021|2940339132
1170428155720622087|1134538801680977920
1170428155720622087|19554288
1170428155720622087|839049062267510785
1170428155720622087|1152389168963706881
1170428155720622087|1293604227273691137
1170428155720622087|4726207589
1170428155720622087|734457609571454976
1170428155720622087|836055670625480706
1170428155720622087|1294679136661901313
1170428155720622087|728334915297681408
1035208786607321089|2170928128
1035208786607321089|75871510
1035208786607321089|634495554
1035208786607321089|788480365946081280
1035208786607321089|733670657578434561
1035208786607321089|3227461358
1035208786607321089|80090273
1035208786607321089|2431285609
1035208786607321089|47340709
1035208786607321089|932429090
34235834|14319177
34235834|1213020143137124352
34235834|16667912
34235834|754006735468261376
34235834|1473866834
34235834|117778179
34235834|33489443
34235834|110859269
34235834|126062842
34235834|183036393
1528476246|157798886
1528476246|907910910
1528476246|1510337510
1528476246|2764403054
1528476246|2928949784
1528476246|1108050829393707008
1528476246|1128345181793783816
1528476246|2667868496
1528476246|1629221456
1528476246|1442712722
1888452019|115172311
1888452019|2977337572
1888452019|14917056
1888452019|1705436197
1888452019|239709508
1888452019|6794502
1888452019|14811422
1888452019|493433361
1888452019|123655691
1888452019|3061841780
2361678404|26596853
2361678404|485138165
2361678404|770409077763547137
2361678404|345598651
2361678404|2910616279
2361678404|220071618
2361678404|1587326436
2361678404|365756422
2361678404|915926400
2361678404|753683379413979136
1924071992|1199846711629418496
1924071992|496100025
1924071992|1265072609131032576
1924071992|28842653
1924071992|807466116
1924071992|3287857734
1924071992|1009419718380253184
1924071992|847167687121944576
1924071992|4830992751
1924071992|751303256
421104025|764962305578786816
421104025|173677727
421104025|471677441
421104025|52613032
421104025|45668062
421104025|1092809965679624193
421104025|745820305411584000
421104025|1123368890829029377
421104025|1107896723936940032
421104025|892275857779118080
764962305578786816|262808279
764962305578786816|25375836
764962305578786816|39279821
764962305578786816|39344374
764962305578786816|4207961
764962305578786816|2377815434
764962305578786816|254873869
764962305578786816|2228878592
764962305578786816|27179932
764962305578786816|790983013224030209
1294679136661901313|1296287323202760704
1294679136661901313|841648225341845504
1294679136661901313|295891520
1294679136661901313|30761275
1294679136661901313|1200957646448340993
1294679136661901313|917939605
1294679136661901313|910922806438834176
1294679136661901313|433583582
1294679136661901313|1288933764370923522
1294679136661901313|128697516
951485909127573505|1086488208660021253
951485909127573505|1056234954458193920
951485909127573505|2223613476
951485909127573505|18464266
951485909127573505|1237697073845276672
951485909127573505|1866938882
951485909127573505|632116384
951485909127573505|340993629
951485909127573505|1089104733044948993
951485909127573505|734285322033434624
15474653|52981472
15474653|1630896181
15474653|785209740
15474653|3361178921
15474653|841413794429460480
15474653|1011689862423031809
15474653|928616598
15474653|357606935
15474653|800942537083068416
15474653|24960841
25333609|107000137
25333609|17325149
25333609|19064312
25333609|16589206
25333609|96149284
25333609|80617430
25333609|18320938
25333609|17152685
25333609|38224970
25333609|293303534
1222323715431714827|2841739477
1222323715431714827|1216323763
1222323715431714827|2849176761
1222323715431714827|3397507673
1222323715431714827|751660599080280064
1222323715431714827|338174945
1222323715431714827|783792992
1222323715431714827|216776631
1222323715431714827|138203134
1222323715431714827|166747718
3063702081|28657802
3063702081|222345156
3063702081|66820953
3063702081|5695632
3063702081|867867716916572161
3063702081|389482831
3063702081|524396430
3063702081|827623357193605122
3063702081|519376130
3063702081|17002395
1214388472741597185|1212923655635685379
1214388472741597185|1220612341089230849
1214388472741597185|1227596416966627328
1214388472741597185|1173000162186280961
1214388472741597185|712831237484838912
1214388472741597185|1201271599313367040
1214388472741597185|849872538322616320
1214388472741597185|836697174092185601
1214388472741597185|1224823649691230221
1214388472741597185|2387441318
221782984|256317852
221782984|1300523424
221782984|2195241
221782984|20262083
221782984|83715106
221782984|17296792
221782984|930906054392676353
221782984|15591919
221782984|26616756
221782984|34113439
785264439272566784|2845411261
785264439272566784|2970502977
785264439272566784|2849176761
785264439272566784|3505785753
785264439272566784|2957863846
785264439272566784|190074321
785264439272566784|783359732983730176
785264439272566784|3183328364
785264439272566784|4497849327
785264439272566784|3019197443
1085408921597153280|49450949
1085408921597153280|23089228
1085408921597153280|141664648
1085408921597153280|32902023
1085408921597153280|959157269102460928
1085408921597153280|357974133
1085408921597153280|23595924
1085408921597153280|135249573
1085408921597153280|257656442
1085408921597153280|1093514610
50393521|27053775
50393521|125967949
50393521|208155240
50393521|21021891
50393521|10101462
50393521|46711876
50393521|196189500
50393521|9505502
50393521|243312865
50393521|100564273
239620631|810303940168400896
239620631|1110243264735649793
239620631|375610949
239620631|210822293
239620631|283679628
239620631|1252774430
239620631|347486651
239620631|536776356
239620631|737139178429906944
239620631|493087963
1206762186519064577|86424236
1206762186519064577|746885067843133441
1206762186519064577|834001837
1206762186519064577|1115379959839764480
1206762186519064577|771152516
1206762186519064577|65707359
1206762186519064577|25946632
1206762186519064577|14307494
1206762186519064577|250211424
1206762186519064577|2364711986
35590563|7861312
35590563|1430868354
35590563|15584176
35590563|965038068356014081
35590563|113365668
35590563|264361128
35590563|2163218373
35590563|1125826201229115394
35590563|951610373320462336
35590563|2247435571
1248809525907525639|2936051829
1248809525907525639|716435110845808641
1248809525907525639|1082334352711790593
1248809525907525639|3234266917
1248809525907525639|42817731
1248809525907525639|2881331118
1248809525907525639|2750714856
1248809525907525639|1138076821533155328
1248809525907525639|66699013
1248809525907525639|951485909127573505
94897451|339268945
94897451|765591457101123584
94897451|17446907
94897451|172985112
94897451|820466723241521152
94897451|66369181
94897451|1332630685
94897451|46822887
94897451|8841372
94897451|871797737922101252
961069080605229056|4517565515
961069080605229056|22974854
961069080605229056|4562191821
961069080605229056|25020503
961069080605229056|435571397
961069080605229056|15664858
961069080605229056|962554896397537280
961069080605229056|376878044
961069080605229056|707259083
961069080605229056|337325417
1053766039|4597092982
1053766039|43093158
1053766039|7713202
1053766039|929058446414004224
1053766039|16000608
1053766039|1082167187006242817
1053766039|977749933
1053766039|14529929
1053766039|195738329
1053766039|756331316
435571397|946714572
435571397|2377703834
435571397|2835276183
435571397|605556917
435571397|1219579814
435571397|199421791
435571397|149626146
435571397|2385467017
435571397|80928773
435571397|20926233
1052254761267937280|1007261867360882689
1052254761267937280|809583302504017920
1052254761267937280|3310136524
1052254761267937280|3798735617
1052254761267937280|146234913
1052254761267937280|985599591595827200
1052254761267937280|2466658105
1052254761267937280|136108293
1052254761267937280|345650048
1052254761267937280|821611615304949761
78410285|860555190
78410285|1040360783555821568
78410285|278333739
78410285|15667291
78410285|34305774
78410285|2670449197
78410285|2504621990
78410285|224449890
78410285|286722334
78410285|896673600
1948634347|463765807
1948634347|24393384
1948634347|1042953281964634112
1948634347|80775508
1948634347|1172127721176145920
1948634347|978782184
1948634347|913146719398977538
1948634347|175660302
1948634347|55948054
1948634347|818515107265265664
735546744|755120720125030400
735546744|1226153395
735546744|504779531
735546744|203176940
735546744|54259597
735546744|116710152
735546744|150979891
735546744|206346513
735546744|4498935868
735546744|34507480
14779015|20913964
14779015|835209520200699909
14779015|21695394
14779015|158497464
14779015|36618079
14779015|23710761
14779015|949902001
14779015|54617733
14779015|158848407
14779015|733035296657412096
24024778|39364684
24024778|101695592
24024778|265178794
24024778|250884927
24024778|463830703
24024778|2893511188
24024778|21618697
24024778|14324449
24024778|846137120209190912
24024778|10024312
1490387060|1074187496
1490387060|747156952095006720
1490387060|73468707
1490387060|734821243468185600
1490387060|517264073
1490387060|763056696574914560
1490387060|3848269339
1490387060|759251
1490387060|113738079
1490387060|255855227
521872315|561518048
521872315|3392584875
521872315|327158540
521872315|1573721
521872315|2848851623
521872315|409486555
521872315|1852466876
521872315|3101877227
521872315|4509892462
521872315|453427115
1570645560|11800072
1570645560|347967707
1570645560|2428047806
1570645560|330262748
1570645560|48466183
1570645560|1637589674
1570645560|79468336
1570645560|179138379
1570645560|234568719
1570645560|38142624
996567753392877568|1161794272028430341
996567753392877568|826158268330426368
996567753392877568|866832527138316288
996567753392877568|2913070590
996567753392877568|838587156666920962
996567753392877568|140445401
996567753392877568|413590655
996567753392877568|845624984483581952
996567753392877568|838233279257948164
996567753392877568|495551461
3234266917|2771944914
3234266917|4657363033
3234266917|1122831364846444546
3234266917|1651464822
3234266917|1008451298084249600
3234266917|76131466
3234266917|785264439272566784
3234266917|705405975868493825
3234266917|2962806274
3234266917|3256912508
761167885720956929|21722148
761167885720956929|19663254
761167885720956929|3871722555
761167885720956929|435331179
761167885720956929|522441699
761167885720956929|2373516077
761167885720956929|80681990
761167885720956929|1222343766
761167885720956929|880018682
761167885720956929|20341316
970351750422106114|495319163
970351750422106114|462255875
970351750422106114|1013240571723505664
970351750422106114|50042212
970351750422106114|2159400397
970351750422106114|2605542709
970351750422106114|14546831
970351750422106114|983532222471745536
970351750422106114|3298708805
970351750422106114|14118948
1067473984088879104|229701155
1067473984088879104|112915037
1067473984088879104|236191947
1067473984088879104|387429000
1067473984088879104|15431856
1067473984088879104|713542922
1067473984088879104|19725644
1067473984088879104|481679872
1067473984088879104|25321854
1067473984088879104|17912982
148780457|1169677920
148780457|222179640
148780457|290810361
148780457|180289119
148780457|126017613
148780457|70997513
148780457|2230368168
148780457|1976242820
148780457|14884486
148780457|18192319
2881331118|3198321793
2881331118|759265974465994752
2881331118|3183328364
2881331118|1621424731
2881331118|2962121192
2881331118|1065449672721031174
2881331118|26090319
2881331118|858845127284076544
2881331118|2950808220
2881331118|977248861965180933
33747810|357606935
33747810|59676104
33747810|460687389
33747810|54730258
33747810|898629865317965826
33747810|48093311
33747810|2174393299
33747810|128733097
33747810|14268812
33747810|286703
716435110845808641|35773039
716435110845808641|15978412
716435110845808641|145830934
716435110845808641|824356412977532932
716435110845808641|36743910
716435110845808641|295858098
716435110845808641|1661503717
716435110845808641|799994953137057792
716435110845808641|838207103852396544
716435110845808641|47118381
22453233|15088080
22453233|148066896
22453233|804007756097290240
22453233|961229480395239424
22453233|14898941
22453233|2969872862
22453233|518469622
22453233|28221296
22453233|603025587
22453233|4309286794
1160811348|39363176
1160811348|142507947
1160811348|192603092
1160811348|180232435
1160811348|745757421365301248
1160811348|2443767258
1160811348|22569604
1160811348|17900906
1160811348|52146755
1160811348|792298176
2750714856|19325609
2750714856|472503298
2750714856|3397507673
2750714856|14163748
2750714856|10505322
2750714856|711553925313200128
2750714856|2417963450
2750714856|2556884058
2750714856|598831980
2750714856|3033169314
17477864|41183652
17477864|16373415
17477864|342724455
17477864|23470535
17477864|3731730439
17477864|1012116676534513664
17477864|963123779755896832
17477864|59152512
17477864|1267143361611337729
17477864|2468417882
962554896397537280|487159605
962554896397537280|2291730942
962554896397537280|823305162823495684
962554896397537280|69235105
962554896397537280|999050835341520896
962554896397537280|761345847703371776
962554896397537280|929485038248448001
962554896397537280|855105703505219585
962554896397537280|247133440
962554896397537280|7334062
110822758|107203267
110822758|14780915
110822758|158494537
110822758|975747404501803008
110822758|488422984
110822758|355592267
110822758|870008482564632577
110822758|14934440
110822758|221949216
110822758|64814367
1178325284115890176|155651013
1178325284115890176|26449308
1178325284115890176|1291052449122463749
1178325284115890176|163066526
1178325284115890176|1135944426717687813
1178325284115890176|279762830
1178325284115890176|563780566
1178325284115890176|260629622
1178325284115890176|1194743921177505794
1178325284115890176|41109600
1262155119505833989|33537967
1262155119505833989|1112768936972599298
1262155119505833989|892275857779118080
1262155119505833989|115992672
1262155119505833989|2347745444
1262155119505833989|1123956172862705664
1262155119505833989|23936865
1262155119505833989|1241630121821380625
1262155119505833989|58740942
1262155119505833989|8258022
1108544711801925632|1222221435856412672
1108544711801925632|197190661
1108544711801925632|4602229942
1108544711801925632|4454478497
1108544711801925632|31126587
1108544711801925632|174110843
1108544711801925632|855115183
1108544711801925632|29442313
1108544711801925632|803694179079458816
1108544711801925632|2275588709
182236262|228456219
182236262|3070492422
182236262|2446533289
182236262|588419862
182236262|19751666
182236262|868655272511717376
182236262|2891503865
182236262|6131952
182236262|13872872
182236262|565242027
26792546|234521957
26792546|139870125
26792546|213689248
26792546|246381098
26792546|44039298
26792546|26516984
26792546|1276544632936161280
26792546|112440612
26792546|297174278
26792546|1082091909856808960
2530089138|1357184234
2530089138|2328120018
2530089138|403758360
2530089138|35552957
2530089138|285647895
2530089138|201526313
2530089138|424684157
2530089138|2297026884
2530089138|65328869
2530089138|57739051
2802681836|2401893048
2802681836|78306928
2802681836|1299025514
2802681836|930521090
2802681836|1671961988
2802681836|5402612
2802681836|81901614
2802681836|103110877
2802681836|97280062
2802681836|60700198
855229572345995264|3091316093
855229572345995264|1544101532
855229572345995264|108617810
855229572345995264|28225322
855229572345995264|824255224302944257
855229572345995264|1199596897
855229572345995264|821475770853953536
855229572345995264|751122719698071553
855229572345995264|1015479033562353664
855229572345995264|2871273557
1219258209451593728|538611126
1219258209451593728|1281001765316497410
1219258209451593728|1427058606
1219258209451593728|575363003
1219258209451593728|1880725393
1219258209451593728|15985218
1219258209451593728|1317542545
1219258209451593728|1281624420872847365
1219258209451593728|45832210
1219258209451593728|1234874696325312514
1202644437454794754|4690897274
1202644437454794754|605153786
1202644437454794754|1212421369276723200
1202644437454794754|142748283
1202644437454794754|1055907624
1202644437454794754|2277736796
1202644437454794754|728965808165142528
1202644437454794754|1270426374
1202644437454794754|4519121
1202644437454794754|1257814887994179584
212269612|104570978
212269612|749593392
212269612|48025961
212269612|2149921092
212269612|16558796
212269612|41125224
212269612|82767377
212269612|217550184
212269612|185736013
212269612|302887852
836408868355846145|1088965106984075264
836408868355846145|2335774404
836408868355846145|1153542208093487104
836408868355846145|35270579
836408868355846145|2292870580
836408868355846145|3327467480
836408868355846145|715522322510299136
836408868355846145|1163817522
836408868355846145|3430882365
836408868355846145|249547283
252663106|84353161
252663106|363348068
252663106|294308564
252663106|785185207
252663106|59927418
252663106|129276385
252663106|3383587455
252663106|23508439
252663106|233304198
252663106|23678636
1162437676638887937|1880725393
1162437676638887937|343067628
1162437676638887937|717612841637838848
1162437676638887937|2519753565
1162437676638887937|252643801
1162437676638887937|2521837812
1162437676638887937|1636892334
1162437676638887937|2779585826
1162437676638887937|2851712417
1162437676638887937|1164605576183255041
700121003|804015436979277824
700121003|521872315
700121003|1428787428
700121003|2848851623
700121003|461720085
700121003|1216790035195973632
700121003|1129029661
700121003|26647928
700121003|174110843
700121003|248495200
61830970|99837967
61830970|21841004
61830970|2227768384
61830970|258514663
61830970|26144265
61830970|37106040
61830970|199362908
61830970|46780485
61830970|14184615
61830970|63227257
1202710888194678787|15745441
1202710888194678787|63626929
1202710888194678787|2758953142
1202710888194678787|327220748
1202710888194678787|304027274
1202710888194678787|64931942
1202710888194678787|204074536
1202710888194678787|1181603895862321152
1202710888194678787|451851134
1202710888194678787|226418428
406745433|19997751
406745433|83768558
406745433|336001650
406745433|30474932
406745433|15022815
406745433|354020637
406745433|28549816
406745433|121221719
406745433|92425202
406745433|165232348
771296144|544826289
771296144|235673984
771296144|1155964899429879808
771296144|600024731
771296144|238763290
771296144|948724541056077824
771296144|498190206
771296144|876160917561638912
771296144|488515774
771296144|3402916535
107817424|67007682
107817424|18295907
107817424|348770818
107817424|3024088539
107817424|898681729
107817424|370861739
107817424|954019737318641665
107817424|29992763
107817424|340035800
107817424|144259019
913712382794280960|1122634170
913712382794280960|32164801
913712382794280960|65105134
913712382794280960|158125101
913712382794280960|1032468005115060230
913712382794280960|2227538267
913712382794280960|809711876342824960
913712382794280960|43855487
913712382794280960|747392194890313728
913712382794280960|22940389
105934142|465657021
105934142|2773633300
105934142|105918191
105934142|32568817
105934142|152114154
105934142|168857946
105934142|218181941
105934142|1146165950
105934142|393441679
105934142|27961877
1295261848032415745|1250344994214268928
1295261848032415745|847920414
1295261848032415745|1255837743382396928
1295261848032415745|1296001272643047431
1295261848032415745|4173208092
1295261848032415745|72176332
1295261848032415745|2558924588
1295261848032415745|47032483
1295261848032415745|1133960666031767552
1295261848032415745|21816570
195783637|81680707
195783637|178812809
195783637|190285391
195783637|90484508
195783637|68310299
195783637|69231187
195783637|2911520575
195783637|356834376
195783637|1698936324
195783637|20772763
139245277|789503900
139245277|148972028
139245277|824730500917063682
139245277|7668952
139245277|16504459
139245277|128637475
139245277|4877617409
139245277|422201803
139245277|346166899
139245277|124515209
19658826|16127205
19658826|19918569
19658826|1124327902105997312
19658826|545443555
19658826|50659640
19658826|840019862
19658826|1451773004
19658826|404092406
19658826|20702052
19658826|16113368
78100510|101354384
78100510|135518778
78100510|2541742658
78100510|14497940
78100510|194592363
78100510|553036368
78100510|385260242
78100510|15850326
78100510|78714922
78100510|327194229
67283363|52740676
67283363|19393236
67283363|932563102499000320
67283363|83221061
67283363|17471979
67283363|1163843038747041792
67283363|71206574
67283363|16583577
67283363|229910053
67283363|1043227130023292930
62325140|237503838
62325140|46467162
62325140|250588578
62325140|236850119
62325140|35740028
62325140|900027308
62325140|1648821878
62325140|80599812
62325140|146575037
62325140|330886345
4164398056|2930409877
4164398056|2306140367
4164398056|2713875793
4164398056|960075106121863168
4164398056|115584650
4164398056|8802752
4164398056|608718058
4164398056|30289093
4164398056|876464626279612416
4164398056|2899392310
262078834|421890313
262078834|39000115
262078834|4702752016
262078834|149522272
262078834|825230623
262078834|792088723701792768
262078834|463204825
262078834|579895068
262078834|37590426
262078834|23432085
30648872|160946337
30648872|1117990249806721024
30648872|960382456267288576
30648872|200498460
30648872|178938870
30648872|155928815
30648872|1247925980
30648872|150046319
30648872|180857097
30648872|68577507
59167087|54285272
59167087|46470122
59167087|36521198
59167087|324575202
59167087|44154197
59167087|22849425
59167087|399687563
59167087|340514550
59167087|139602763
59167087|209117540
3026140439|2519200094
3026140439|20646711
3026140439|1259098514
3026140439|425086625
3026140439|49639343
3026140439|860909762
3026140439|71594919
3026140439|855262092
3026140439|947872754
3026140439|142990414
832316491060097025|2523339798
832316491060097025|64480000
832316491060097025|3430784763
832316491060097025|791652604631801856
832316491060097025|4212220575
832316491060097025|149162374
832316491060097025|434222879
832316491060097025|538700982
832316491060097025|4024959304
832316491060097025|3429129725
994001987506266112|880192475184365568
994001987506266112|13953112
994001987506266112|4720325113
994001987506266112|271079458
994001987506266112|474270202
994001987506266112|199805985
994001987506266112|545721945
994001987506266112|733754710419738624
994001987506266112|907252752274935809
994001987506266112|935726693490323466
913386947061731329|825042391321214976
913386947061731329|333350381
913386947061731329|288311590
913386947061731329|790065004892401664
913386947061731329|714329988875554816
913386947061731329|912229772771692544
913386947061731329|911171258276024320
913386947061731329|25985333
913386947061731329|2217411079
913386947061731329|892393660582690816
874535822158028800|834594530
874535822158028800|219397416
874535822158028800|35432131
874535822158028800|946581511
874535822158028800|2732066672
874535822158028800|385193525
874535822158028800|91391736
874535822158028800|163864230
874535822158028800|88976221
874535822158028800|7518252
18817566|148873002
18817566|300389351
18817566|41642329
18817566|16681111
18817566|245551982
18817566|67799200
18817566|338091511
18817566|14882900
18817566|14978616
18817566|269080996
2585696372|38290074
2585696372|21231946
2585696372|14096763
2585696372|37972085
2585696372|89202242
2585696372|7401202
2585696372|20169416
2585696372|11659232
2585696372|111781399
2585696372|18699145
285282053|97992593
285282053|390377012
285282053|47786101
285282053|94900008
285282053|16945578
285282053|5768872
285282053|314051092
285282053|18676177
285282053|813286
285282053|15485441
227654213|810787146328145920
227654213|1210192525203574785
227654213|867347847305408512
227654213|2905064667
227654213|991044162567987201
227654213|613445493
227654213|901899978691534848
227654213|1168681561
227654213|3438980667
227654213|501725961
930805809969209345|110576380
930805809969209345|580045214
930805809969209345|3911432723
930805809969209345|790954857414987776
930805809969209345|2469585090
930805809969209345|902854312203866113
930805809969209345|60257871
930805809969209345|1633078040
930805809969209345|179248364
930805809969209345|167484753
182889996|3401199640
182889996|291911338
182889996|242662992
182889996|572555083
182889996|557696538
182889996|98981085
182889996|54060157
182889996|291581560
182889996|429313275
182889996|1537408644
14353392|78217775
14353392|131351549
14353392|25774931
14353392|75974281
14353392|133082185
14353392|330507195
14353392|171719023
14353392|428333
14353392|1908102936
14353392|33042159
125128723|75541946
125128723|36334366
125128723|866302941006876677
125128723|3018960919
125128723|5910562
125128723|16681111
125128723|16667912
125128723|831482588246196225
125128723|2465207048
125128723|111560720
21570308|116076509
21570308|18897031
21570308|326309905
21570308|3948227128
21570308|14515205
21570308|908120395945005056
21570308|80129789
21570308|1469097888
21570308|1112873905
21570308|304825644
58675816|61858413
58675816|950249762
58675816|182189888
58675816|71266025
58675816|2249203393
58675816|2540382582
58675816|819193584264024064
58675816|199960278
58675816|2833858359
58675816|468122115
1054858888707801088|14800270
1054858888707801088|629274704
1054858888707801088|312651997
1054858888707801088|45882286
1054858888707801088|20609518
1054858888707801088|1053317561964732416
1054858888707801088|703173805
1054858888707801088|1560956588
1054858888707801088|27566864
1054858888707801088|862440343081553920
264879105|24484212
264879105|41988894
264879105|514082785
264879105|3110508962
264879105|40024222
264879105|2176138431
264879105|1884607476
264879105|34374040
264879105|156612878
264879105|3439497340
763341799951925248|715851056148791296
763341799951925248|928659763264655361
763341799951925248|1157045875857940480
763341799951925248|14159148
763341799951925248|350118701
763341799951925248|1169325944097652736
763341799951925248|3108351
763341799951925248|762967494718005248
763341799951925248|28368776
763341799951925248|333935142
195632804|16745666
195632804|51241574
195632804|114349471
195632804|14075928
195632804|130865850
195632804|25073877
195632804|204245399
195632804|121987042
195632804|66313848
195632804|58675816
1297849541392306181|2354465522
1297849541392306181|50393960
1297849541392306181|939091
1297849541392306181|30354991
1297849541392306181|91478624
1297849541392306181|20562637
1297849541392306181|34713362
1297849541392306181|813286
1297849541392306181|17169320
1297849541392306181|19397785
715851056148791296|36670025
715851056148791296|20226908
715851056148791296|117102398
715851056148791296|979025903773716481
715851056148791296|210795764
715851056148791296|33835952
715851056148791296|498776216
715851056148791296|708695535444688896
715851056148791296|406836967
715851056148791296|937071079
3236381990|552010576
3236381990|19815666
3236381990|10503162
3236381990|1341310087
3236381990|8984112
3236381990|2317412966
3236381990|9385512
3236381990|44397490
3236381990|467308330
3236381990|28435775
30879010|174754159
30879010|65098049
30879010|18164224
30879010|161372707
30879010|2460977910
30879010|116493306
30879010|71582798
30879010|74156984
30879010|28147277
30879010|16563598
285301140|375662595
285301140|196186298
285301140|20786801
285301140|29263488
285301140|61089546
285301140|68601083
285301140|106776194
285301140|34978859
285301140|16101936
285301140|65927238
258885469|80617430
258885469|50400124
258885469|18588822
258885469|786309892990574592
258885469|23166077
258885469|16170253
258885469|40553282
258885469|52089472
258885469|26837501
258885469|19402921
39105645|2664396410
